words,RMSE,trend_points
de_Terminator:_Die_Erlösung,22.251951872199225,6
de_Terminator:_The_Sarah_Connor_Chronicles,23.007039635951735,3
de_Terminator_2_–_Tag_der_Abrechnung,17.78033869538465,3
de_Termiten,23.39508734134736,2
de_Terra_Nova_(Fernsehserie),26.53292696984194,6
de_Terra_X,18.134394644361254,7
de_Terrence_Howard,18.100754973926016,3
de_Terrier,19.26142187569317,5
de_Terror,23.363915984807548,10
de_Terroranschlag_in_Istanbul_am_1._Januar_2017,21.740710820022752,1
de_Terroranschläge_in_Brüssel_am_22._März_2016,24.029990606535797,3
de_Terrorgruppe,23.484734248712737,4
de_Terrorherrschaft,27.72043540763339,4
de_Terroristische_Vereinigung,15.647853522702752,6
de_Terry_Crews,20.460084263683807,2
de_Terry_Gilliam,21.203745397745823,1
de_Terry_Jones_(Komiker),21.38455180071768,5
de_Terry_O’Quinn,18.28950702598429,4
de_Tertiärer_Bildungsbereich,18.279874687601325,1
de_Terz_(Musik),21.34163475973804,3
de_Tesla-Transformator,21.74082775425759,7
de_Tesla_Gigafactory,20.164024495152532,3
de_Tesla_Model_X,21.26615571396457,3
de_Tesla_Powerwall,17.74212029785079,3
de_Tesla_Roadster,22.877061488191387,6
de_Tess_(Film),19.480634024732826,4
de_Tess_Gerritsen,23.954709002596676,3
de_Tesserakt,23.546072296599295,4
de_Test,22.344109648404036,2
de_Testament,22.855559144063513,3
de_Testamentsvollstrecker,23.83798988484008,1
de_Testgetriebene_Entwicklung,20.400447056072988,1
de_Tet-Offensive,24.95073861512666,5
de_Tethys_(Ozean),18.777203808874052,0
de_Tetra_Pak,23.740606362142348,3
de_Tetracyclin,21.954779573669303,2
de_Tetraeder,25.613832445320632,4
de_Tetrazepam,22.07855907865577,5
de_Teutonen,22.5306127976688,9
de_Texas_Lightning,23.133409867704593,2
de_Texas_Rangers_(Polizei),15.717740258268087,2
de_Textilie,21.024697563846416,3
de_Textilindustrie,26.463505474471123,6
de_Textverarbeitung,19.553001254753955,3
de_Thailändische_Schrift,19.29269193981204,2
de_Thalassämie,16.98966535452241,3
de_Thales_Group,21.508339463147784,1
de_Thatcherismus,21.606441905773153,5
de_The_13th_Floor_–_Bist_du_was_du_denkst?,25.770234074824984,5
de_The_1975,24.243887183129814,4
de_The_Addams_Family,24.608744632344973,4
de_The_Alan_Parsons_Project,20.697521791404004,2
de_The_Amazing_Spider-Man_(2012),22.774116284177147,3
de_The_Amazing_Spider-Man_2:_Rise_of_Electro,22.149303509556873,2
de_The_Apprentice,21.87845327277588,5
de_The_Artist_(Film),24.73004052833246,5
de_The_Asylum,22.305867508510612,4
de_The_Bangles,20.77124737247307,3
de_The_Beatles,17.408794687753886,1
de_The_Beatles/Diskografie,22.349915352723563,3
de_The_Beatles_(Album),21.02767529311156,2
de_The_Big_Lebowski,19.008291256570658,2
de_The_Big_Wedding,11.36325546899952,6
de_The_Biggest_Loser,19.452046052322697,10
de_The_Birth_of_a_Nation_–_Aufstand_zur_Freiheit,22.380602222123933,4
de_The_Black_Dahlia,23.424484537191862,3
de_The_Black_Eyed_Peas,19.17748037715224,1
de_The_Blitz,25.819125407438467,5
de_The_Blues_Brothers,14.131126745298298,4
de_The_Breakfast_Club,22.732049928959924,2
de_The_Byrds,16.21897798327359,6
de_The_Chemical_Brothers,21.524029435614022,2
de_The_Clash,18.8961442437591,4
de_The_Cleveland_Show,25.455525756574136,6
de_The_Closer,20.671536030831803,2
de_The_Company_You_Keep_–_Die_Akte_Grant,12.761484444049294,12
de_The_Counselor,19.358579485495028,5
de_The_Cranberries,22.04593282001378,4
de_The_Crow_–_Die_Krähe,15.356923222682923,3
de_The_Daily_Telegraph,22.76034346328101,7
de_The_Dakota,25.169029042864942,5
de_The_Dark_Tenor,14.517085572163271,4
de_The_Descendants_–_Familie_und_andere_Angelegenheiten,20.394603731702276,6
de_The_Door_in_the_Floor_–_Die_Tür_der_Versuchung,13.522117109341831,6
de_The_Doors_(Film),16.37765129964386,5
de_The_Drop_–_Bargeld,21.258207037864576,3
de_The_Dubliners,18.307529614243837,3
de_The_Edge,19.11172612243813,5
de_The_Elder_Scrolls_IV:_Oblivion,18.0389210150612,5
de_The_Elder_Scrolls_Online,22.529084539755694,2
de_The_Eminem_Show,22.73214384225704,5
de_The_End_of_the_Tour,19.446303514603848,6
de_The_Equalizer_(Film),24.17378756628213,2
de_The_Factory_(Film),30.046905502614898,7
de_The_Fast_and_the_Furious:_Tokyo_Drift,21.043828163874057,11
de_The_Finest_Hours_(2016),19.32571688105053,2
de_The_First_Avenger:_Civil_War,19.920671116655072,2
de_The_Forest,13.948036449888553,3
de_The_Game_(Film),12.641371811657951,4
de_The_Game_(Rapper),22.592649591567234,3
de_The_Get_Down,14.270794031368032,2
de_The_Good_Witch,24.403455082307367,4
de_The_Green_Mile_(Film),16.147781079790516,1
de_The_Grey_–_Unter_Wölfen,20.404230571193164,2
de_The_Handmaiden,22.31797203296462,3
de_The_Hateful_Eight,23.6481543680665,4
de_The_Help_(Film),18.78194852824902,3
de_The_Hollies,11.212127286974304,9
de_The_House_of_the_Rising_Sun,20.058053043774102,3
de_The_Human_Centipede_III_(Final_Sequence),23.07360785940048,3
de_The_Human_Centipede_II_(Full_Sequence),26.974371864145855,4
de_The_Hunger_Games,21.21581693506359,2
de_The_Huntsman_&_The_Ice_Queen,18.746572553750582,5
