Unnamed: 0,words,RMSE,trend_points
88,de_Halva,12.698970458103954,2
89,de_Hamas,13.570877348279117,8
90,de_Hamburg-Blankenese,12.66610665424304,4
91,de_Hamburg-HafenCity,12.289815073650045,2
92,de_Hamburg-Langenhorn,12.835698364586074,3
93,de_Hamburg-St._Georg,12.698970458103954,2
94,de_Hamburg-St._Pauli,12.807710909006152,2
95,de_Hamburger_Elbbrücken,13.325450503711927,2
96,de_Hamburger_Rathaus,13.111206508689992,3
97,de_Hamburger_SV,14.723954735676461,4
98,de_Hamburger_Verkehrsverbund,13.115103024673335,6
99,de_Hammer-Filme,12.807710909006152,2
100,de_Hammerfall,14.37942979565969,4
101,de_Hammerhaie,12.698970458103954,2
102,de_Hamming-Abstand,13.04870718807664,6
103,de_Hammond-Orgel,12.836613844974284,5
104,de_Hammām,13.165959895119169,3
105,de_Hampshire,12.698970458103954,2
106,de_Hamptons,12.807710909006152,2
107,de_Han-Dynastie,13.325450503711927,2
108,de_Hanau,13.407905926862972,3
109,de_Hand,13.271491934210351,3
110,de_Hand_of_God_(Fernsehserie),13.37099995569165,3
111,de_Handball-Bundesliga,13.168263058489387,3
112,de_Handelsregister_(Deutschland),13.105652735139826,2
113,de_Handelsspanne,13.822804027072156,3
114,de_Handgelenk,12.7145777162043,4
115,de_Handjob,12.763069543981025,2
116,de_Handkäse,14.145543550877552,2
117,de_Handlung_(Erzählkunst),13.101548922566552,6
118,de_Handlungskompetenz,13.165959895119169,3
119,de_Handwerk,12.907125611713676,2
120,de_Hangover_2,13.296567490316631,3
121,de_Hanka_Rackwitz,12.892165998441453,2
122,de_Hanky_Code,12.839066801187258,2
123,de_Hann._Münden,12.743604124197486,2
124,de_Hanna_Binke,12.887739713847573,2
125,de_Hanna_Reitsch,13.165959895119169,3
126,de_Hannah_Herzsprung,12.635895091993135,6
127,de_Hannah_Montana,13.134628372843075,3
128,de_Hannah_Murray,12.39987422602371,4
129,de_Hannelore_Elsner,15.516731264711542,4
130,de_Hannelore_Hoger,12.432874159541251,3
131,de_Hannes_Jaenicke,15.283530758625048,5
132,de_Hannes_Maurer,19.041096269085656,3
133,de_Hannes_und_der_Bürgermeister,16.45509033573272,7
134,de_Hannibal_(2001),9.471112063431347,3
135,de_Hanns_Dieter_Hüsch,13.131960884592203,3
136,de_Hanns_Eisler,14.358782010467612,3
137,de_Hanns_Zischler,16.858866576395773,7
138,de_Hannu_Manninen,13.87142364438014,3
139,de_Hanoi,27.830826188971656,26
140,de_Hanomag,12.949380230133428,4
141,de_Hans-Dietrich_Genscher,13.311200716691602,3
142,de_Hans-Georg_Aschenbach,14.540618408158526,1
143,de_Hans-Georg_Maaßen,14.492402543176345,4
144,de_Hans-Georg_Panczak,13.842657052792187,7
145,de_Hans-Hermann_Weyer,15.631554246656124,6
146,de_Hans-Joachim_Marseille,14.812243100462403,5
147,de_Hans-Olaf_Henkel,42.29749249529141,7
148,de_Hans-Peter_Friedrich,10.890269559104024,8
149,de_Hans_Albers,461.24058909309264,9
150,de_Hans_Brenner,12.59176312152722,4
151,de_Hans_Christian_Andersen,13.809460816113665,7
152,de_Hans_Entertainment,14.066012137175846,3
153,de_Hans_Filbinger,17.78482018770267,5
154,de_Hans_Frank,15.038638883446838,6
155,de_Hans_Fritzsche,16.07911655960256,6
156,de_Hans_Hartz_(Sänger),14.480184957584452,5
157,de_Hans_Kammler,12.761284968717954,4
158,de_Hans_Krebs_(Offizier),18.24624213655913,2
159,de_Hans_Meiser_(Moderator),17.729659335663506,4
160,de_Hans_Modrow,14.513444560595447,4
161,de_Hans_Moser,12.246422877699196,5
162,de_Hans_Peter_Doskozil,14.193611519553444,5
163,de_Hans_Peter_Hallwachs,12.856747318062618,3
164,de_Hans_Riegel,13.138059682272804,6
165,de_Hans_Rosenthal,14.388610164483039,5
166,de_Hans_Sachs,13.623600483993313,5
167,de_Hans_Sigl,14.625810134752774,4
168,de_Hans_Werner_Olm,14.332684610571615,1
169,de_Hans_im_Glück,13.979406139696705,9
170,de_Hansa_Rostock,17.725627582251082,4
171,de_Hanse,16.442204613611043,4
172,de_Hansestadt,13.161781192819731,6
173,de_Hansgrohe,13.199873804393153,4
174,de_Hansi_Hinterseer,13.39934054475141,1
175,de_Hansi_Jochmann,14.03419369883086,4
176,de_Hansi_Kraus,13.680877533058464,1
177,de_Hansjörg_Felmy,13.998655496379847,4
178,de_Hantaviren,15.595290859222045,1
179,de_Hanybal,11.797809039511662,6
180,de_Hapag-Lloyd,17.117942747341303,7
181,de_Hape_Kerkeling,16.98691763666557,6
182,de_Happy_New_Year_(2011),36.018325846344204,7
183,de_Harald_Glööckler,16.498933960883697,5
184,de_Harald_Juhnke,17.355091678053952,8
185,de_Harald_Krassnitzer,17.5835586401496,2
186,de_Harald_Leipnitz,17.188258921883868,5
187,de_Harald_Lesch,13.631408952331936,5
188,de_Harald_Reinl,14.867754128872294,5
189,de_Harald_Schmidt,101.29820078695404,9
190,de_Harald_V._(Norwegen),20.22836348732811,5
191,de_Harbin,28.54532740959517,4
192,de_Hard_Rock_Cafe,110.60375421013286,14
193,de_Hard_Rock_Stadium,17.111578964147927,5
194,de_Hardcore,15.57593918528841,5
195,de_Hardcore_Punk,9.820488820772304,7
196,de_Hardwell,24.23226431400501,6
197,de_Hardy_Krüger,14.662161035546458,7
198,de_Hardy_Krüger_junior,13.944946451882632,3
199,de_Harem,14.05963924971411,1
200,de_Harland_D._Sanders,14.443298800498734,1
201,de_Harlem,13.695389898875773,4
202,de_Harlem_Globetrotters,14.612882275505669,5
203,de_Harley-Davidson,14.773548984286224,3
204,de_Harmagedon,14.255697696165633,3
205,de_Harnblase,15.31800474467989,4
206,de_Harninkontinenz,13.762440788403985,4
207,de_Harnröhre,13.623525950582255,4
208,de_Harnwegsinfekt,14.570831041150534,2
209,de_Harold_&_Kumar,15.084712312192755,3
210,de_Harold_Faltermeyer,14.201003018678328,5
211,de_Harold_Ramis,12.318093036423216,4
212,de_Harper_Lee,12.440034931355514,4
213,de_Harpyie_(Mythologie),14.48041692177272,1
214,de_Harrison_Ford,14.634400977507472,3
215,de_Harrods,16.17265637492902,3
216,de_Harry_Morgan,14.865050392416455,3
217,de_Harry_Potter_und_der_Feuerkelch_(Film),15.278024808605881,3
218,de_Harry_Potter_und_der_Halbblutprinz_(Film),16.47858001129856,7
219,de_Harry_Potter_und_der_Orden_des_Phönix_(Film),14.760916343723126,3
220,de_Harry_Potter_und_die_Heiligtümer_des_Todes:_Teil_2,15.241182908268039,7
221,de_Harry_Potter_und_die_Heiligtümer_des_Todes_–_Teil_1,16.44892608534091,6
222,de_Harry_Potter_und_die_Heiligtümer_des_Todes_–_Teil_2,15.314964425225313,3
223,de_Harry_Potter_und_die_Kammer_des_Schreckens,15.251746849471402,4
224,de_Harry_S._Truman,13.915687556113758,1
225,de_Harry_Shum_junior,15.170586252801995,3
226,de_Harry_of_Wales,13.85941670532292,8
227,de_Hart_aber_herzlich,14.6243003566353,4
228,de_Hartmetall,14.298405202879374,3
229,de_Hartmut_Engler,13.307558163217807,4
230,de_Hartmut_Rosa,15.04943095628112,3
231,de_Hartsfield–Jackson_Atlanta_International_Airport,16.015159304194473,2
232,de_Harun_Yahya,13.407137118554552,3
233,de_Harvest_Moon_(Spieleserie),14.62019829964472,1
234,de_Harvey_Keitel,14.1882962199649,3
235,de_Hary_Prinz,14.017248181612285,5
236,de_Harz_(Mittelgebirge),14.37316081937098,3
237,de_Haschimiten,14.739753085361269,1
238,de_Hasen,14.891014084236396,3
239,de_Hashfunktion,14.495143407648744,4
240,de_Hashim_Thaçi,16.834792720236283,6
241,de_Hass,13.455221870222859,4
242,de_Hassan_Rohani,14.375855643140795,3
243,de_Hasso_Plattner,16.624192653777865,6
244,de_Hatari!,15.126132715861369,2
245,de_Haubitze,15.923587889642851,4
246,de_Hauptgefreiter,14.765148480955824,3
247,de_Hauptgruppe,14.478786511201612,5
248,de_Hauptkirche_Sankt_Michaelis_(Hamburg),15.127126866457678,3
249,de_Hauptleute,14.455268091675219,5
250,de_Hauptmann_von_Köpenick,14.61336926717377,1
251,de_Hauptschule,15.3185601980026,3
252,de_Hauptstadt,14.732825430200501,3
253,de_Hauptstadtfrage_der_Schweiz,13.89804207506458,3
254,de_Hauptuntersuchung,14.957879369444964,3
255,de_Haus,14.513416664780898,3
256,de_Haus_Bourbon,14.922442955470347,3
257,de_Haus_Hannover,14.84467492499248,3
258,de_Haus_Oldenburg,15.322291505303465,5
259,de_Haus_Plantagenet,14.73917375065967,3
260,de_Haus_Romanow-Holstein-Gottorp,14.626379921906269,3
261,de_Haus_Savoyen,16.45109394935656,7
262,de_Haus_Schaumburg-Lippe,14.205912568308804,3
263,de_Haus_Tudor,14.984016922956812,5
264,de_Haus_Wettin,16.793705752725685,6
265,de_Haus_der_Geschichte,15.263357638720178,3
266,de_Haushaltsgerät,16.47858001129856,7
267,de_Haushaltsplan,17.6188554345513,5
268,de_Haushuhn,14.137064560993679,5
269,de_Hausmeerschweinchen,15.04194267029059,5
270,de_Hausmeier,14.90760427821717,2
271,de_Hausmeister_Krause_–_Ordnung_muss_sein,16.81924043562221,6
272,de_Hausratte,14.276611466449268,2
273,de_Hausstaubmilben,14.089264456414757,2
274,de_Hausziege,15.274726870903313,7
275,de_Hautfarbe,14.53227118759638,5
276,de_Hautkrankheit,13.726355330872645,5
277,de_Hauts-de-France,13.4944585627369,6
278,de_Hauttyp,14.828799636941115,1
279,de_Havanna,14.915336249695955,3
280,de_Havarie,16.435408669616407,6
281,de_Havelberg,14.676303896656034,3
282,de_Haven_(Fernsehserie),15.251501618431584,5
283,de_Hawaii_(Insel),16.632776828907424,6
284,de_Hawaii_Five-0,16.008002898613473,7
285,de_Hawaii_Five-0/Episodenliste,13.234654056944244,4
286,de_Hawaii_Fünf-Null,11.39804886427572,3
287,de_Hawker_Hurricane,18.152633027215078,5
288,de_Hawker_Siddeley_Harrier,12.770449984641395,7
289,de_Hawking,15.737952679218033,8
290,de_Hawkwind,27.43756682764629,6
291,de_Hawthorne-Effekt,15.477437335694619,7
292,de_Hayao_Miyazaki,18.06677831248106,8
293,de_Hayden_Panettiere,115.40166476473514,5
294,de_Hayley_Atwell,17.15147549889807,8
295,de_Haywire_(Film),14.369596664794686,5
296,de_Hazara,15.121424132091484,5
297,de_Hazard_Analysis_and_Critical_Control_Points,13.159257687119212,4
298,de_Hazel_Brugger,14.628978189432173,4
299,de_Haßfurt,12.344169555254151,6
300,de_He-Man,18.176606155274747,5
301,de_Head-Mounted_Display,19.094304282949548,3
302,de_Head-up-Display,31.62095727371303,5
303,de_Head_(Sportartikelhersteller),15.461100829474564,6
304,de_Headhunters_(Film),13.399760248678632,6
305,de_Hearthstone:_Heroes_of_Warcraft,202.0280361113388,7
306,de_Heartland_–_Paradies_für_Pferde,1480.0593992847726,9
307,de_Heat_(1995),11.032171630307353,7
308,de_Heather_Locklear,9.421296431989939,6
309,de_Heather_O’Rourke,16.55791418478475,2
310,de_Heather_Thomas,16.947262382440467,6
311,de_Heaven’s_Gate_(Film),10.014602610476024,5
312,de_Heavy_Metal,14.780666622289448,5
313,de_Heavy_Rain,10.811925661453293,8
314,de_Hebamme,9.948154728578725,5
315,de_Hebbsche_Lernregel,9.710894294606105,6
316,de_Hebephilie,35.856423753020614,2
317,de_Hebephrene_Schizophrenie,15.233373604510222,8
318,de_Hebesatz_(Steuerrecht),14.839068861979985,5
319,de_Hebräer,16.08210021005933,10
320,de_Hechingen,15.704139134692928,5
321,de_Hecht,15.01739221579056,7
322,de_Heckler_&_Koch,16.40457882635426,5
323,de_Hector_Elizondo,14.691350843215695,2
324,de_Hedgegeschäft,14.079598423605097,5
325,de_Heeresaufklärungstruppe_(Bundeswehr),14.76226271552553,8
326,de_Heeresgeschichtliches_Museum,14.132186516564774,3
327,de_Hefeextrakt,17.53461834003949,4
328,de_Hefen,19.18470182616329,11
329,de_Hefeteig,16.961290430531484,4
330,de_Heftklammer,13.976333762920243,5
331,de_Hegel,13.905436758050287,5
332,de_Hegemonie,11.366679864847825,4
333,de_Hehlerei,12.559889352609575,41
334,de_Heide_Rezepa-Zabel,15.275110427213844,3
335,de_Heide_Simonis,16.426021779938353,7
336,de_Heidelbeere,15.298152622444661,4
337,de_Heidelberg,17.45094109078123,1
338,de_Heidelberger_Schloss,17.60384722707005,10
339,de_Heidenheim_an_der_Brenz,17.233888822093608,6
340,de_Heidi_(1974),18.617208101760003,5
341,de_Heidi_(Roman),14.645471353694287,3
342,de_Heidi_Brühl,14.787003242874134,4
343,de_Heidi_Mahler,14.543133921630087,6
344,de_Heike_Drechsler,19.17895613793812,6
345,de_Heike_Makatsch,19.41911372296416,4
346,de_Heiko_Maas,14.17263497582714,8
347,de_Heiko_Ruprecht,14.14538733859467,6
348,de_Heiko_Westermann,15.013962132323966,6
349,de_Heil,14.854175900421634,7
350,de_Heilbad_Heiligenstadt,14.743518002924619,5
351,de_Heilbutt,14.410991531356402,5
352,de_Heilfasten,15.076529309270278,7
353,de_Heilige_Allianz,15.031205715643926,7
354,de_Heilige_Drei_Könige,16.289059591940422,7
355,de_Heilige_Drei_Könige_(Begriffsklärung),22.06763543139157,2
356,de_Heilige_Lanze,16.273674456156662,5
357,de_Heilige_Messe,14.54438985910158,2
358,de_Heilige_drei_Könige,14.259687416627223,6
359,de_Heiligenschein,14.76815737143918,5
360,de_Heiliger,14.417374729403535,3
361,de_Heiliger_Stuhl,14.749724190959828,4
362,de_Heilpraktiker,12.66057814031002,9
363,de_Heilsarmee,13.889016710447507,6
364,de_Heimat,33.930573963972634,9
365,de_Heimatvertriebene,15.026375894906176,2
366,de_Heineken,13.838833292242846,5
367,de_Heiner_Flassbeck,15.791809842637944,4
368,de_Heiner_Geißler,17.390875772657658,8
369,de_Heiner_Müller,17.647792688984207,4
370,de_Heini-Klopfer-Skiflugschanze,14.76287560893524,6
371,de_Heinkel_He_219,16.168647015508398,7
372,de_Heinrich-Böll-Stiftung,13.957715800973947,5
373,de_Heinrich_Brüning,15.862685103473606,7
374,de_Heinrich_Campendonk,15.357778993796382,5
375,de_Heinrich_George,15.41425260764634,5
376,de_Heinrich_Harrer,14.388139916145699,4
377,de_Heinrich_Hertz,15.187756311079333,5
378,de_Heinrich_Hoffmann_(Fotograf),17.418480716631848,4
379,de_Heinrich_I._(England),19.283296452591127,4
380,de_Heinrich_II._(England),15.880551356457836,4
381,de_Heinrich_II._(Frankreich),16.05381317377327,2
382,de_Heinrich_II._(HRR),15.453155768951648,5
383,de_Heinrich_III._(England),15.794069813901773,5
384,de_Heinrich_III._(Frankreich),15.90591765923851,5
385,de_Heinrich_III._(HRR),13.927832947470081,4
386,de_Heinrich_IV._(England),15.326713387445777,5
387,de_Heinrich_Lübke,15.293070455746449,6
388,de_Heinrich_Müller_(Gestapo),18.476173924024533,5
389,de_Heinrich_Schafmeister,15.303630282577107,8
390,de_Heinrich_V._(England),14.00598939325364,5
391,de_Heinrich_V._(HRR),10.104879614007324,7
392,de_Heinrich_VI._(England),14.547276764940332,5
393,de_Heinrich_Vogeler,17.027093407470574,3
394,de_Heinrich_Zille,16.869446261038185,5
395,de_Heinrich_der_Löwe,15.417177290120053,5
396,de_Heinrich_der_Seefahrer,15.79680830563938,7
397,de_Heinrich_von_Ofterdingen,13.977165051055168,9
398,de_Heinsberg,14.012274193616026,4
399,de_Heintje,21.743149737137188,5
400,de_Heinz-Christian_Strache,14.514116068217866,7
401,de_Heinz_Baumann,15.90530266982915,2
402,de_Heinz_Erhardt,17.045312688162213,8
403,de_Heinz_Field,13.347141506260588,6
404,de_Heinz_Henn,14.165171030130393,7
405,de_Heinz_Keßler,15.997302070164466,5
406,de_Heinz_Kuttin,14.744608024898724,5
407,de_Heinz_Rennhack_(Schauspieler),12.8138922547996,3
408,de_Heinz_Rudolf_Kunze,53.04744198462925,3
409,de_Heinz_Rühmann,16.6413958311351,4
410,de_Heinz_Schenk,16.16565710692776,6
411,de_Heinz_Schubert_(Schauspieler),16.786522715860233,4
412,de_Heise_online,12.846517811572815,3
413,de_Heizkostenverteiler,15.63352650097208,5
414,de_Heißluftballon,17.92425493077365,8
415,de_Hekate,14.622605523931307,3
416,de_Hektor,14.371987172973151,5
417,de_Hel_(Mythologie),16.05438091770798,5
418,de_Held,14.709655146105066,4
419,de_Held_der_Sowjetunion,14.206956587219182,8
420,de_Helen_Hunt,14.244035853802085,5
421,de_Helen_Keller,15.387092182322547,5
422,de_Helen_Mirren,15.809791952324307,8
423,de_Helen_Schneider,15.271128671158118,7
424,de_Helena_Bonham_Carter,16.287428189002945,5
425,de_Helena_Fürst,9.756084966572152,6
426,de_Helene_Fischer,15.613175383110633,5
427,de_Helene_Fischer/Diskografie,12.890167076696565,6
428,de_Helfersyndrom,15.353875765337095,5
429,de_Helga_Anders,14.668244228854359,10
430,de_Helga_Feddersen,15.350737005024525,5
431,de_Helgoland,15.801454978001766,5
432,de_Helios,15.143305427446391,7
433,de_Heliozentrisches_Weltbild,13.67329689452736,5
434,de_Helix_(Fernsehserie),15.310514809428804,5
435,de_Hellblau,15.41470665692163,5
436,de_Hellebarde,15.133427032645738,5
437,de_Hellmuth_Karasek,11.5738450619957,6
438,de_Hello_Kitty,15.632829825757346,7
439,de_Hells_Angels_Deutschland,11.555216999571158,8
440,de_Hell’s_Kitchen_(Manhattan),15.188057318278064,9
441,de_Helmut_Berger,60.41357996819929,10
442,de_Helmut_Dietl,13.861292107923058,10
443,de_Helmut_Fischer,16.068796405084395,5
444,de_Helmut_Lotti,16.61840711508268,5
445,de_Helmut_Recknagel,15.543765269601295,5
446,de_Helmut_Zierl,15.231932593483595,5
447,de_Helmuth_Karl_Bernhard_von_Moltke,15.378203254231114,5
448,de_Helmuth_Lohner,12.183032342503429,9
449,de_Helvetia,14.882831266933513,6
450,de_Helvetic_Airways,15.577567561481668,5
451,de_Helvetier,16.525274751655015,2
452,de_Helvetische_Republik,59.05236492877199,8
453,de_Hemmung_(Uhr),15.554136752454342,5
454,de_Hendrik_Duryn,14.808940527026467,6
455,de_Hendrik_Nachtsheim,15.200953255359426,3
456,de_Hendrikje_Fitz,16.52163311491129,5
457,de_Henning_Baum,16.082947783662075,7
458,de_Henning_Wehland,16.404003472202792,5
459,de_Henoch,18.05154142162553,2
460,de_Henri_Matisse,15.547910267941434,5
461,de_Henri_de_Toulouse-Lautrec,16.594023958687828,5
462,de_Henriette_Reker,14.561184780197625,7
463,de_Henriette_Richter-Röhl,20.19169586008985,7
464,de_Henry-Gewehr,16.068345282360767,5
465,de_Henry_Czerny,13.182086530977282,8
466,de_Henry_David_Thoreau,15.936248729178493,5
467,de_Henry_Dunant,33.694408306613056,9
468,de_Henry_Every,16.213929198242628,5
469,de_Henry_Fonda,17.02336121067647,8
470,de_Henry_Ford,15.461591505999909,5
471,de_Henry_Gibson,13.429908874324234,4
472,de_Henry_Lee_Lucas,13.59130637066066,5
473,de_Henry_Miller,15.858379344208364,4
474,de_Henry_Rollins,16.04556618529677,5
475,de_Henry_Thomas_(Schauspieler),16.270139012489256,8
476,de_Henschel_&_Sohn,15.613175383110633,5
477,de_Henschel_Hs_129,13.431629858443687,4
478,de_Hepatische_Enzephalopathie,16.594023958687828,5
479,de_Heppenheim_(Bergstraße),24.928685522536586,24
480,de_Hera,14.85631891229466,5
481,de_Herakles,14.170331190306175,7
482,de_Herausgeber,15.009132418042608,3
483,de_Herb_Alpert,10.24685419462419,4
484,de_Herbert_Feuerstein,14.754836118370411,3
485,de_Herbert_Fux,152.52592200752918,14
486,de_Herbert_Herrmann,14.815154310734432,7
487,de_Herbert_Knaup,12.435671123179755,5
488,de_Herbert_Lom,14.65608494145097,5
489,de_Herbert_Roth,13.40345013152194,6
490,de_Herbert_von_Karajan,12.972931818558559,7
491,de_Herbertstraße,14.414743455166755,4
492,de_Herbizid,13.694815322799847,6
493,de_Herbst,15.445497291570888,3
494,de_Hercule_Poirot,14.85308234751738,4
495,de_Hercules_(2014),15.83634942476496,5
496,de_Heribert_Prantl,14.610402286099696,5
497,de_Herkules_(Kassel),13.60820629757467,1
498,de_Herkunftsbezeichnung,14.828284055816601,3
499,de_Herman_Sörgel,22.508461994425588,6
500,de_Hermann_Maier,14.665168466124715,3
501,de_Hermann_Otto_Solms,14.261719165445438,6
502,de_Hermeneutik_(Methode),22.03166239554645,8
503,de_Hermes,15.248710551662205,3
504,de_Hermes_Europe,15.199692517561125,1
505,de_Hermes_Trismegistos,15.877846759086369,4
506,de_Hermetic_Order_of_the_Golden_Dawn,15.133979907843301,1
507,de_Herne,14.483583029371227,4
508,de_Hernán_Cortés,14.067647331177527,1
509,de_Herodes,13.531824365384425,4
510,de_Herodes_Antipas,13.030978683368811,10
511,de_Herodes_der_Große,14.92185641520169,6
512,de_Heroes_Reborn,17.393207295846235,5
513,de_Herrschaft,25.050905627574593,9
514,de_Herrschertitel,14.825141213978245,5
515,de_Herta_Müller,11.27061207368866,4
516,de_Hertfordshire,15.592763304913008,4
517,de_Hertha_BSC,57.402391881616715,9
518,de_Hertha_Feiler,13.665195303579585,4
519,de_Hertie_Waren-_und_Kaufhaus,10.104489045911773,5
520,de_Herz_der_Finsternis,13.862301847833251,4
521,de_Herzblatt_(Fernsehsendung),17.75166472191817,2
522,de_Herzfrequenzvariabilität,14.084646752027805,3
523,de_Herzglykoside,14.128373671870735,6
524,de_Herzog_&_de_Meuron,16.763258153684106,3
525,de_Herzogenaurach,12.649269378405533,3
526,de_Herzogtum_Berg,15.712734473510865,4
527,de_Herzogtum_Schwaben,15.706510122993464,3
528,de_Herztransplantation,15.07732933199595,3
529,de_Hessischer_Rundfunk,90.45198385003954,15
530,de_Hestia,19.9161285203535,9
531,de_Heterocyclen,16.626327595394418,4
532,de_Heterotrophie,20.984480078469602,5
533,de_Hethiter,12.379778009263113,6
534,de_Hetäre,13.557425611300399,4
535,de_Heu,17.60107072282473,5
536,de_Heute_(Fernsehsendung),18.1740708944466,3
537,de_Heute_bin_ich_Samba,16.051808337257107,1
538,de_Hewlett-Packard,13.947153796381887,6
539,de_Hexadezimale_Farbdefinition,37.70397487586472,2
540,de_Hexeneinmaleins,13.629355399465213,3
541,de_Hexenhammer,14.13591193941709,4
542,de_Hias_(Sänger),14.779595851517437,5
543,de_Hiatushernie,15.345064745165093,6
544,de_Hickory_(Pflanze),12.625727438482034,4
545,de_Hidden_Champion,155.5972906160329,10
546,de_Hiddensee,7.9519478983664,9
547,de_Hideo_Kojima,16.68914482970918,5
548,de_Hidschāb,20.668570875835822,7
549,de_Hieroglyphenschrift,17.01384650464707,5
550,de_Hieronymus_Carl_Friedrich_von_Münchhausen,18.06419121533745,3
551,de_High-Rise_(2015),10.943377384155312,5
552,de_High_Definition_Video,14.94200743779505,1
553,de_High_Dynamic_Range_Video,16.376696167376448,2
554,de_High_Efficiency_Video_Coding,16.730003903688928,2
555,de_High_Fidelity,13.975270871402488,39
556,de_High_Frequency_Active_Auroral_Research_Program,16.880303332387204,2
557,de_High_Mobility_Multipurpose_Wheeled_Vehicle,16.45878000690334,4
558,de_High_School_D×D,16.350863561944664,4
559,de_High_Speed_Downlink_Packet_Access,19.368160338337056,6
560,de_High_Tension,15.957491270019624,9
561,de_Highball,16.47268876019426,4
562,de_Highclere_Castle,18.124352584986127,4
563,de_Highlander_–_Es_kann_nur_einen_geben,14.921416506890388,3
564,de_Highlands,13.85331737616218,4
565,de_Highschool_of_the_Dead,17.985195827545677,6
566,de_Hijra,31.688714627643446,9
567,de_Hikikomori,12.463717502309205,7
568,de_Hilarie_Burton,12.243650735255065,3
569,de_Hilary_Swank,14.16285765460822,7
570,de_Hilbertraum,11.03243144572443,5
