Unnamed: 0,words,RMSE,trend_points
40,commons.m_File:SkyyVodka750ml.jpg,15.610812659484072,6
41,commons.m_File:Spacecolony3edit.jpeg,17.708806892116538,3
42,commons.m_File:Spain_location_map.svg,18.804438923928974,3
43,commons.m_File:Speaker_Icon.svg,60.40370866037168,8
44,commons.m_File:Steve_ballmer_2007_outdoors.jpg,102.15318668631771,24
45,commons.m_File:Syrian_civil_war.png,15.563503786930125,5
46,commons.m_File:TAP_Portugal_Logo.svg,18.441043261184944,5
47,commons.m_File:Test_Case_Added.png,18.51335491018553,10
48,commons.m_File:The_First_Thanksgiving_cph.3g04961.jpg,12.434670888606165,9
49,commons.m_File:The_International_Phonetic_Alphabet_(revised_to_2015).pdf,14.434589241434006,5
50,"commons.m_File:The_Thinker,_Rodin.jpg",46.915567621383495,10
51,commons.m_File:The_time_before_safety_gear_came_around.jpg,16.66437385600187,5
52,commons.m_File:Trump_&_Clinton.jpg,14.040067096136275,5
53,commons.m_File:Turkey_adm_location_map.svg,18.338851272872784,1
54,commons.m_File:United_States_Navy_Band_-_Sweden.ogg,30.53927994722143,6
55,commons.m_File:Uploadwizard-categories.png,16.66972378978569,9
56,commons.m_File:Usa_edcp_location_map.svg,205.76318472552762,6
57,commons.m_File:Usa_edcp_relief_location_map.png,20.679318000445374,2
58,commons.m_File:Usdollar100front.jpg,17.37262639166936,1
59,commons.m_File:VK.com-logo.svg,20.048249184032727,4
60,commons.m_File:Vagina_-_Scheide.jpg,17.754304273495165,6
61,commons.m_File:Vagina_collage_08.jpg,13.143704423816574,8
62,commons.m_File:Vagina_collage_12.jpg,15.240095286761415,2
63,commons.m_File:West_Bank_Access_Restrictions.pdf,16.926391897994414,5
64,commons.m_File:Westhinder_II.jpg,15.478888035262866,5
65,commons.m_File:Wikiquote-logo.svg,17.298837212213712,6
66,commons.m_File:Wikisource-logo.svg,15.426672889327481,7
67,commons.m_File:World_laws_pertaining_to_homosexual_relationships_and_expression.svg,11.196750999969812,6
68,commons.m_File:Шпалерная_улица.jpg,17.18706268355842,8
69,commons.m_Forside,14.686802304626932,4
70,commons.m_Forsíða/fo,11.283150136810276,5
71,commons.m_Forsíða/is,12.626748453010824,3
72,commons.m_GNOME_Desktop_icons,9.736946124715763,7
73,commons.m_Glavna_stran,14.364858163352258,2
74,commons.m_Glavna_stranica_(sh),14.827282199265154,1
75,commons.m_Gustave_Doré,79.84592373127565,11
76,commons.m_Haadside,13.251114293728714,3
77,commons.m_Hafan,34.14702648360377,8
78,commons.m_Halaman_Utama,12.311471537163564,6
79,commons.m_Haudsiede_Commons,15.362745327169455,4
80,commons.m_Hauptsaitn,12.97589813606193,5
81,commons.m_Help:Contents,13.146103703409775,6
82,commons.m_Help:Contents/ar,13.660140445645304,2
83,commons.m_Help:Contents/arz,13.476054941259447,1
84,commons.m_Help:Contents/as,13.111199082609046,4
85,commons.m_Help:Contents/bg,12.807710909006152,2
86,commons.m_Help:Contents/bn,13.165959895119169,3
87,commons.m_Help:Contents/cs,12.823594651528134,4
88,commons.m_Help:Contents/cy,12.698970458103954,2
89,commons.m_Help:Contents/de,13.570877348279117,8
90,commons.m_Help:Contents/el,12.66610665424304,4
91,commons.m_Help:Contents/eo,12.289815073650045,2
92,commons.m_Help:Contents/es,12.835698364586074,3
93,commons.m_Help:Contents/et,12.698970458103954,2
94,commons.m_Help:Contents/eu,12.807710909006152,2
95,commons.m_Help:Contents/fa,13.325450503711927,2
96,commons.m_Help:Contents/fi,13.111206508689992,3
97,commons.m_Help:Contents/fr,14.723954735676461,4
98,commons.m_Help:Contents/gl,13.115103024673335,6
99,commons.m_Help:Contents/he,12.807710909006152,2
100,commons.m_Help:Contents/hi,14.37942979565969,4
101,commons.m_Help:Contents/hy,12.698970458103954,2
102,commons.m_Help:Contents/it,13.04870718807664,6
103,commons.m_Help:Contents/ja,12.836613844974284,5
104,commons.m_Help:Contents/km,13.165959895119169,3
105,commons.m_Help:Contents/ko,12.698970458103954,2
106,commons.m_Help:Contents/lb,12.807710909006152,2
107,commons.m_Help:Contents/mai,13.325450503711927,2
108,commons.m_Help:Contents/mk,13.407905926862972,3
109,commons.m_Help:Contents/ne,13.271491934210351,3
110,commons.m_Help:Contents/nl,13.37099995569165,3
111,commons.m_Help:Contents/oc,13.168263058489387,3
112,commons.m_Help:Contents/or,13.105652735139826,2
113,commons.m_Help:Contents/pl,13.822804027072156,3
114,commons.m_Help:Contents/pt,12.7145777162043,4
115,commons.m_Help:Contents/pt-br,12.763069543981025,2
116,commons.m_Help:Contents/ru,14.145543550877552,2
117,commons.m_Help:Contents/scn,13.101548922566552,6
118,commons.m_Help:Contents/sco,13.165959895119169,3
119,commons.m_Help:Contents/sd,12.907125611713676,2
120,commons.m_Help:Contents/su,13.296567490316631,3
121,commons.m_Help:Contents/sv,12.892165998441453,2
122,commons.m_Help:Contents/th,12.839066801187258,2
123,commons.m_Help:Contents/tr,12.743604124197486,2
124,commons.m_Help:Contents/uk,12.887739713847573,2
125,commons.m_Help:Contents/vi,13.165959895119169,3
126,commons.m_Help:Contents/zh,12.635895091993135,6
127,commons.m_Help:Contents/zh-hans,13.134628372843075,3
128,commons.m_Help:Contents/zh-hant,12.39987422602371,4
129,commons.m_Help:Converting_video,15.516731264711542,4
130,commons.m_Help:Creating_a_DjVu_file,12.432874159541251,3
131,commons.m_Help:Gadget-Cat-a-lot,15.283530758625048,5
132,commons.m_Help:Gadget-GallerySlideshow/OSDHelp,19.041096269085656,3
133,commons.m_Help:Inkscape,16.45509033573272,7
134,commons.m_Help:Namespaces,9.471112063431347,3
135,commons.m_Help:SVG,13.131960884592203,3
136,commons.m_Help:Scanning,14.358782010467612,3
137,commons.m_Help:VisualFileChange.js,16.858866576395773,7
138,commons.m_Help_talk:Contents,13.87142364438014,3
139,commons.m_Hoofdpagina,27.830826188971656,26
140,commons.m_Houptsyte,12.949380230133428,4
141,commons.m_Hovudside,13.311200716691602,3
142,commons.m_Hööftsiet,14.540618408158526,1
143,commons.m_Hłowna_strona,14.492402543176345,4
144,commons.m_Il-Paġna_prinċipali,13.842657052792187,7
145,commons.m_Image:AN_Jana_Cova_1.jpg,15.631554246656124,6
146,commons.m_Italia,14.812243100462403,5
147,commons.m_Jana_Cova,42.29749249529141,7
148,commons.m_Johannes_Vermeer,10.890269559104024,8
149,commons.m_Kunstformen_der_Natur,461.24058909309264,9
150,commons.m_Laman_Utama,12.59176312152722,4
151,commons.m_Library_of_Congress,13.809460816113665,7
152,commons.m_Main_Page,14.066012137175846,3
153,commons.m_Main_page,17.78482018770267,5
154,commons.m_Maps_of_the_world,15.038638883446838,6
155,commons.m_Masturbation,16.07911655960256,6
156,commons.m_MediaWiki:Gadget-WatchlistNotice.js,14.480184957584452,5
157,commons.m_MediaWiki:Uploadnologintext,12.761284968717954,4
158,commons.m_MediaWiki:Uploadnologintext/ja,18.24624213655913,2
159,commons.m_Nude,17.729659335663506,4
160,commons.m_Ojúewé_Àkọ́kọ́,14.513444560595447,4
161,commons.m_Pache_picarte,12.246422877699196,5
162,commons.m_Paggena_prencepale,14.193611519553444,5
163,commons.m_Pagina_prima,12.856747318062618,3
164,commons.m_Pagina_principal,13.138059682272804,6
165,commons.m_Pagina_principală,14.388610164483039,5
166,commons.m_Pamuklat,13.623600483993313,5
167,commons.m_Paris,14.625810134752774,4
168,commons.m_Pela_Seri,14.332684610571615,1
169,commons.m_Penis,13.979406139696705,9
170,commons.m_Pornography,17.725627582251082,4
171,commons.m_Portada,16.442204613611043,4
172,commons.m_Portada_galega,13.161781192819731,6
173,commons.m_Portalada,13.199873804393153,4
174,commons.m_Przodńo_zajta,13.39934054475141,1
175,commons.m_Príomhleathanach,14.03419369883086,4
176,commons.m_Páhina_prencipal,13.680877533058464,1
177,commons.m_Páigina_percipal,13.998655496379847,4
178,commons.m_Sexual_identity_symbols,15.595290859222045,1
179,commons.m_Special:AbuseLog,11.797809039511662,6
180,commons.m_Special:Book,17.117942747341303,7
181,commons.m_Special:BookSources/9783940785572,16.98691763666557,6
182,commons.m_Special:CiteThisPage,36.018325846344204,7
183,commons.m_Special:Contributions,16.498933960883697,5
184,commons.m_Special:Contributions/Fæ,17.355091678053952,8
185,commons.m_Special:Contributions/LX,17.5835586401496,2
186,commons.m_Special:Contributions/Martin_of_Sheffield,17.188258921883868,5
187,commons.m_Special:Contributions/YiFeiBot,13.631408952331936,5
188,commons.m_Special:Contributions/Yodalejedi,14.867754128872294,5
189,commons.m_Special:CreateAccount,101.29820078695404,9
190,commons.m_Special:EditWatchlist,20.22836348732811,5
191,commons.m_Special:FeedItem/potd/20170104000000/en,28.54532740959517,4
192,commons.m_Special:GlobalUsage,110.60375421013286,14
193,commons.m_Special:LanguageStats,17.111578964147927,5
194,commons.m_Special:ListFiles,15.57593918528841,5
195,commons.m_Special:Log,9.820488820772304,7
196,commons.m_Special:Log/upload,24.23226431400501,6
197,commons.m_Special:MovePage,14.662161035546458,7
198,commons.m_Special:MyContributions,13.944946451882632,3
199,commons.m_Special:MyLanguage/Commons:2D_copying,14.05963924971411,1
200,commons.m_Special:MyLanguage/Commons:Administrators/De-adminship,14.443298800498734,1
201,commons.m_Special:MyLanguage/Commons:Assume_good_faith,13.695389898875773,4
202,commons.m_Special:MyLanguage/Commons:Bad_sources,14.612882275505669,5
203,commons.m_Special:MyLanguage/Commons:Blocking_policy,14.773548984286224,3
204,commons.m_Special:MyLanguage/Commons:Categories,14.255697696165633,3
205,commons.m_Special:MyLanguage/Commons:Choosing_a_license,15.31800474467989,4
206,commons.m_Special:MyLanguage/Commons:ComeOn!,13.762440788403985,4
207,commons.m_Special:MyLanguage/Commons:Command-line_upload,13.623525950582255,4
208,commons.m_Special:MyLanguage/Commons:Commonist,14.570831041150534,2
209,commons.m_Special:MyLanguage/Commons:Community_portal,15.084712312192755,3
210,commons.m_Special:MyLanguage/Commons:Contact_us,14.201003018678328,5
211,commons.m_Special:MyLanguage/Commons:Contact_us/Problems,12.318093036423216,4
212,commons.m_Special:MyLanguage/Commons:Contact_us/Reuse,12.440034931355514,4
213,commons.m_Special:MyLanguage/Commons:Copyright_rules,14.48041692177272,1
214,commons.m_Special:MyLanguage/Commons:Copyright_rules_by_subject_matter,14.634400977507472,3
215,commons.m_Special:MyLanguage/Commons:Copyright_rules_by_territory,16.17265637492902,3
216,commons.m_Special:MyLanguage/Commons:Credit_line,14.865050392416455,3
217,commons.m_Special:MyLanguage/Commons:Criteria_for_speedy_deletion,15.278024808605881,3
218,commons.m_Special:MyLanguage/Commons:Currency,16.47858001129856,7
219,commons.m_Special:MyLanguage/Commons:De_minimis,14.760916343723126,3
220,commons.m_Special:MyLanguage/Commons:Deletion_policy,15.241182908268039,7
221,commons.m_Special:MyLanguage/Commons:Deletion_requests/All_files_copyrighted_in_the_US_under_the_URAA,16.44892608534091,6
222,commons.m_Special:MyLanguage/Commons:Derivative_works,15.314964425225313,3
223,commons.m_Special:MyLanguage/Commons:Fair_use,15.251746849471402,4
224,commons.m_Special:MyLanguage/Commons:Fan_art,13.915687556113758,1
225,commons.m_Special:MyLanguage/Commons:File_renaming,15.170586252801995,3
226,commons.m_Special:MyLanguage/Commons:First_steps/Contributing,13.85941670532292,8
227,commons.m_Special:MyLanguage/Commons:Flickr_files,14.6243003566353,4
228,commons.m_Special:MyLanguage/Commons:Freedom_of_panorama,14.298405202879374,3
229,commons.m_Special:MyLanguage/Commons:GLAMwiki_Toolset,13.307558163217807,4
230,commons.m_Special:MyLanguage/Commons:Galleries,15.04943095628112,3
231,commons.m_Special:MyLanguage/Commons:General_disclaimer,16.015159304194473,2
232,commons.m_Special:MyLanguage/Commons:Grandfathered_old_files,13.407137118554552,3
233,commons.m_Special:MyLanguage/Commons:How_to_detect_copyright_violations,14.62019829964472,1
234,commons.m_Special:MyLanguage/Commons:Image_annotations,14.1882962199649,3
235,commons.m_Special:MyLanguage/Commons:KIPI_uploader,14.017248181612285,5
236,commons.m_Special:MyLanguage/Commons:Language_policy,14.37316081937098,3
237,commons.m_Special:MyLanguage/Commons:License_laundering,14.739753085361269,1
238,commons.m_Special:MyLanguage/Commons:License_review,14.891014084236396,3
239,commons.m_Special:MyLanguage/Commons:Licensing,14.495143407648744,4
240,commons.m_Special:MyLanguage/Commons:Licensing/Justifications,16.834792720236283,6
241,commons.m_Special:MyLanguage/Commons:LrMediaWiki,13.455221870222859,4
242,commons.m_Special:MyLanguage/Commons:Media_of_the_day,14.375855643140795,3
243,commons.m_Special:MyLanguage/Commons:Multi-licensing,16.624192653777865,6
244,commons.m_Special:MyLanguage/Commons:Non-copyright_restrictions,15.126132715861369,2
245,commons.m_Special:MyLanguage/Commons:Nudity,15.923587889642851,4
246,commons.m_Special:MyLanguage/Commons:Ownership_of_pages_and_files,14.765148480955824,3
247,commons.m_Special:MyLanguage/Commons:PD_files,14.478786511201612,5
248,commons.m_Special:MyLanguage/Commons:Patrol,15.127126866457678,3
249,commons.m_Special:MyLanguage/Commons:Pattypan,14.455268091675219,5
250,commons.m_Special:MyLanguage/Commons:Picasa_Web_Albums_files,14.61336926717377,1
251,commons.m_Special:MyLanguage/Commons:Policies_and_guidelines,15.3185601980026,3
252,commons.m_Special:MyLanguage/Commons:Privacy_policy,14.732825430200501,3
253,commons.m_Special:MyLanguage/Commons:Problematic_sources,13.89804207506458,3
254,commons.m_Special:MyLanguage/Commons:Project_scope,14.957879369444964,3
255,commons.m_Special:MyLanguage/Commons:Project_scope/Allowable_file_types,14.513416664780898,3
256,commons.m_Special:MyLanguage/Commons:Project_scope/Evidence,14.922442955470347,3
257,commons.m_Special:MyLanguage/Commons:Project_scope/Neutral_point_of_view,14.84467492499248,3
258,"commons.m_Special:MyLanguage/Commons:Project_scope/Pages,_galleries_and_categories",15.322291505303465,5
259,commons.m_Special:MyLanguage/Commons:Project_scope/Precautionary_principle,14.73917375065967,3
260,commons.m_Special:MyLanguage/Commons:Protection_policy,14.626379921906269,3
261,commons.m_Special:MyLanguage/Commons:Requests_for_comment/PD_review,16.45109394935656,7
262,commons.m_Special:MyLanguage/Commons:Reuse_of_PD-Art_photographs,14.205912568308804,3
263,commons.m_Special:MyLanguage/Commons:Rollback,14.984016922956812,5
264,commons.m_Special:MyLanguage/Commons:Screenshots,16.793705752725685,6
265,commons.m_Special:MyLanguage/Commons:Signatures,15.263357638720178,3
266,commons.m_Special:MyLanguage/Commons:Stamps/Public_domain,16.47858001129856,7
267,commons.m_Special:MyLanguage/Commons:Stock.xchng_images,17.6188554345513,5
268,commons.m_Special:MyLanguage/Commons:Talk_page_guidelines,14.137064560993679,5
269,commons.m_Special:MyLanguage/Commons:Threshold_of_originality,15.04194267029059,5
270,commons.m_Special:MyLanguage/Commons:Translation_administrators/Policy,14.90760427821717,2
271,commons.m_Special:MyLanguage/Commons:URAA-restored_copyrights,16.81924043562221,6
272,commons.m_Special:MyLanguage/Commons:Upload_Wizard,14.276611466449268,2
273,commons.m_Special:MyLanguage/Commons:Upload_tools,14.089264456414757,2
274,"commons.m_Special:MyLanguage/Commons:User-specific_galleries,_templates_and_categories_policy",15.274726870903313,7
275,commons.m_Special:MyLanguage/Commons:Username_policy,14.53227118759638,5
276,commons.m_Special:MyLanguage/Commons:Vandalism,13.726355330872645,5
277,commons.m_Special:MyLanguage/Commons:VicuñaUploader,13.4944585627369,6
278,commons.m_Special:MyLanguage/Commons:What_Commons_is_not,14.828799636941115,1
279,commons.m_Special:MyLanguage/Commons:When_to_use_the_PD-Art_tag,14.915336249695955,3
280,commons.m_Special:MyLanguage/Commons:When_to_use_the_PD-Art_tag/Straw_Poll,16.435408669616407,6
281,commons.m_Special:MyLanguage/Commons:When_to_use_the_PD-scan_tag,14.676303896656034,3
282,commons.m_Special:MyLanguage/Commons:WikiProject_Permission_requests,15.251501618431584,5
283,commons.m_Special:MyLanguage/Commons:WikiProject_Public_Domain,16.632776828907424,6
284,commons.m_Special:MyLanguage/Commons:derivative_work,16.008002898613473,7
285,commons.m_Special:MyLanguage/Help:Chunked_upload,13.234654056944244,4
286,commons.m_Special:MyLanguage/Help:Contents,11.39804886427572,3
287,commons.m_Special:MyLanguage/Help:Public_domain,18.152633027215078,5
288,commons.m_Special:MyLanguage/ext.translate.pagetranslation.uls,12.770449984641395,7
289,commons.m_Special:MyTalk,15.737952679218033,8
290,commons.m_Special:PasswordReset,27.43756682764629,6
291,commons.m_Special:Preferences,15.477437335694619,7
292,commons.m_Special:RecentChanges,18.06677831248106,8
293,commons.m_Special:RecentChangesLinked,115.40166476473514,5
294,commons.m_Special:RecentChangesLinked/Commons:Licensing,17.15147549889807,8
295,commons.m_Special:RecentChangesLinked/Commons:Upload,14.369596664794686,5
296,commons.m_Special:RecentChangesLinked/Commons:Village_pump,15.121424132091484,5
297,commons.m_Special:RecentChangesLinked/Help:Contents,13.159257687119212,4
298,commons.m_Special:RecentChangesLinked/Main_Page,14.628978189432173,4
299,commons.m_Special:SpecialPages,12.344169555254151,6
300,commons.m_Special:Statistics,18.176606155274747,5
301,commons.m_Special:TimedMediaHandler,19.094304282949548,3
302,commons.m_Special:Translate,31.62095727371303,5
303,commons.m_Special:UncategorizedCategories,15.461100829474564,6
304,commons.m_Special:UncategorizedPages,13.399760248678632,6
305,commons.m_Special:Upload,202.0280361113388,7
306,commons.m_Special:WhatLinksHere,1480.0593992847726,9
307,commons.m_Special:WhatLinksHere/Commons:Community_portal,11.032171630307353,7
308,commons.m_Special:WhatLinksHere/Commons:Contact_us,9.421296431989939,6
309,commons.m_Special:WhatLinksHere/Commons:General_disclaimer,16.55791418478475,2
310,commons.m_Special:WhatLinksHere/Commons:Licensing,16.947262382440467,6
311,commons.m_Special:WhatLinksHere/Commons:Upload,10.014602610476024,5
312,commons.m_Special:WhatLinksHere/Commons:Village_pump,14.780666622289448,5
313,commons.m_Special:WhatLinksHere/Commons:Welcome,10.811925661453293,8
314,commons.m_Special:WhatLinksHere/Help:Contents,9.948154728578725,5
315,commons.m_Special:WhatLinksHere/Main_Page,9.710894294606105,6
316,commons.m_Strona_główna,35.856423753020614,2
317,commons.m_Template:Attribution,15.233373604510222,8
318,commons.m_Template:Cc-by-nd-3.0,14.839068861979985,5
319,commons.m_Template:Cc-by-sa,16.08210021005933,10
320,commons.m_Template:Cc-by-sa-2.5,15.704139134692928,5
321,commons.m_Template:Cc-by-sa-4.0,15.01739221579056,7
322,commons.m_Template:Cc-by-sa-old,16.40457882635426,5
323,commons.m_Template:Centralized_discussion,14.691350843215695,2
324,commons.m_Template:Commons_policies_and_guidelines,14.079598423605097,5
325,commons.m_Template:Copyrighted-Layout,14.76226271552553,8
326,commons.m_Template:En,14.132186516564774,3
327,commons.m_Template:Fact_disputed,17.53461834003949,4
328,commons.m_Template:File_renaming_reasons/render,19.18470182616329,11
329,commons.m_Template:GFDL,16.961290430531484,4
330,commons.m_Template:Lang-VP,13.976333762920243,5
331,commons.m_Template:Money-JO,13.905436758050287,5
332,commons.m_Template:Not-PD-US-URAA,11.366679864847825,4
333,commons.m_Template:Object_location,12.559889352609575,41
334,commons.m_Template:PD-1923,15.275110427213844,3
335,commons.m_Template:PD-Hubble,16.426021779938353,7
336,commons.m_Template:PD-US,15.298152622444661,4
337,commons.m_Template:PD-US-unpublished,17.45094109078123,1
338,commons.m_Template:PD-USGov,17.60384722707005,10
339,commons.m_Template:PD-font,17.233888822093608,6
340,commons.m_Template:PD-ineligible,18.617208101760003,5
341,commons.m_Template:PD-old,14.645471353694287,3
342,commons.m_Template:PD-old-70,14.787003242874134,4
343,commons.m_Template:PD-self,14.543133921630087,6
344,commons.m_Template:PermissionOTRS,19.17895613793812,6
345,commons.m_Template:Personality_rights,19.41911372296416,4
346,commons.m_Template:Potd/2016-12-30_(en),14.17263497582714,8
347,commons.m_Template:Potd/2016-12-31_(en),14.14538733859467,6
348,commons.m_Template:Potd/2017-01-01_(en),15.013962132323966,6
349,commons.m_Template:Potd/2017-01-02_(en),14.854175900421634,7
350,commons.m_Template:Potd/2017-01-03_(en),14.743518002924619,5
351,commons.m_Template:Potd/2017-01-04_(en),14.410991531356402,5
352,commons.m_Template:Potd/2017-01-05_(en),15.076529309270278,7
353,commons.m_Template:Potd/2017-01-06_(en),15.031205715643926,7
354,commons.m_Template:Useful-object-US,16.289059591940422,7
355,commons.m_Template:Vector_version_available,22.06763543139157,2
356,commons.m_Template_talk:Cc-by-sa,16.273674456156662,5
357,commons.m_Template_talk:Centralized_discussion,14.54438985910158,2
358,commons.m_Template_talk:PD-textlogo,14.259687416627223,6
359,commons.m_Tepas,14.76815737143918,5
360,commons.m_Thâu-ia̍h,14.417374729403535,3
361,commons.m_Thèu-ya̍p,14.749724190959828,4
362,commons.m_Tuisblad,12.66057814031002,9
363,commons.m_Tungkaran_Tatambaian,13.889016710447507,6
364,commons.m_Tàu-hiĕk,33.930573963972634,9
365,commons.m_Unang_Pahina,15.026375894906176,2
366,commons.m_United_States,13.838833292242846,5
367,commons.m_User:1989,15.791809842637944,4
368,commons.m_User:Alexrk2,17.390875772657658,8
369,commons.m_User:Alvesgaspar,17.647792688984207,4
370,commons.m_User:Andy_Dingley,14.76287560893524,6
371,commons.m_User:Auntof6,16.168647015508398,7
372,commons.m_User:B25es,13.957715800973947,5
373,commons.m_User:Blackcat,15.862685103473606,7
374,commons.m_User:BotMultichillT,15.357778993796382,5
375,commons.m_User:Carnby,15.41425260764634,5
376,commons.m_User:Christian_Ferrer,14.388139916145699,4
377,commons.m_User:Darwinius,15.187756311079333,5
378,commons.m_User:Ellin_Beltz,17.418480716631848,4
379,commons.m_User:File_Upload_Bot_(Magnus_Manske),19.283296452591127,4
380,commons.m_User:Flickr_upload_bot,15.880551356457836,4
381,commons.m_User:GLavagetto_(WMF),16.05381317377327,2
382,commons.m_User:George_Shuklin,15.453155768951648,5
383,commons.m_User:Gestumblindi,15.794069813901773,5
384,commons.m_User:Ghouston,15.90591765923851,5
385,commons.m_User:Ghybu,13.927832947470081,4
386,commons.m_User:H-stt,15.326713387445777,5
387,commons.m_User:Hedwig_in_Washington,15.293070455746449,6
388,commons.m_User:Huntster,18.476173924024533,5
389,commons.m_User:Jameslwoodward,15.303630282577107,8
390,commons.m_User:Jane023,14.00598939325364,5
391,commons.m_User:Jastrow,10.104879614007324,7
392,commons.m_User:Jdx,14.547276764940332,5
393,commons.m_User:Jkadavoor,17.027093407470574,3
394,commons.m_User:Johnbod,16.869446261038185,5
395,commons.m_User:Jonathan_Cardy,15.417177290120053,5
396,commons.m_User:Jos1950,15.79680830563938,7
397,commons.m_User:Josve05a,13.977165051055168,9
398,commons.m_User:JuTa,14.012274193616026,4
399,commons.m_User:JurgenNL/speedy,21.743149737137188,5
400,commons.m_User:Kaldari,14.514116068217866,7
401,commons.m_User:LX,15.90530266982915,2
402,commons.m_User:Magog_the_Ogre,17.045312688162213,8
403,commons.m_User:Multichill,13.347141506260588,6
404,commons.m_User:Natuur12,14.165171030130393,7
405,commons.m_User:Nemo_bis,15.997302070164466,5
406,commons.m_User:Nick,14.744608024898724,5
407,commons.m_User:NordNordWest,12.8138922547996,3
408,commons.m_User:Panoramio_upload_bot,53.04744198462925,3
409,commons.m_User:Perhelion,16.6413958311351,4
410,commons.m_User:Pigsonthewing,16.16565710692776,6
411,commons.m_User:Pokéfan95,16.786522715860233,4
412,commons.m_User:Revent,12.846517811572815,3
413,commons.m_User:Rimshot,15.63352650097208,5
414,commons.m_User:Sdepares,17.92425493077365,8
415,commons.m_User:Seedfeeder,14.622605523931307,3
416,commons.m_User:Sitacuisses,14.371987172973151,5
417,commons.m_User:Slowking4,16.05438091770798,5
418,commons.m_User:Speravir,14.709655146105066,4
419,commons.m_User:Steinsplitter,14.206956587219182,8
420,commons.m_User:Stolbovsky,14.244035853802085,5
421,commons.m_User:Sunpriat,15.387092182322547,5
422,commons.m_User:TheDJ,15.809791952324307,8
423,commons.m_User:Themightyquill,15.271128671158118,7
424,commons.m_User:Victuallers,16.287428189002945,5
425,commons.m_User:Wikimedia_Commons_Welcome,9.756084966572152,6
426,commons.m_User:WiseWoman,15.613175383110633,5
427,commons.m_User:Yann,12.890167076696565,6
428,commons.m_User:Yurik,15.353875765337095,5
429,commons.m_User:Zhuyifei1999,14.668244228854359,10
430,commons.m_User:ŠJů,15.350737005024525,5
431,commons.m_User_talk:Alexrk2,15.801454978001766,5
432,commons.m_User_talk:Auntof6,15.143305427446391,7
433,commons.m_User_talk:B25es,13.67329689452736,5
434,commons.m_User_talk:Blackcat,15.310514809428804,5
435,commons.m_User_talk:Carnby,15.41470665692163,5
