words,RMSE,trend_points
an_Especial:Contrebucions/Maintenance_script,20.388704835822704,5
an_Especial:Contrebucions/Makecat-bot,23.693938596590122,8
an_Especial:Contrebucions/MediaWiki_default,14.80920872517103,3
an_Especial:Contrebucions/MediaWiki_message_delivery,11.154118577998206,9
an_Especial:Contrebucions/RadiX,12.277396322333017,5
an_Especial:Contrebucions/Richardkiwi,12.644097829859051,6
an_Especial:Contrebucions/Samat,12.015157786882469,3
an_Especial:Contrebucions/Shiesmine,11.505565464924059,3
an_Especial:Contrebucions/Thommy9,13.73401561046275,0
an_Especial:Contrebucions/Willtron,30.070741146557985,8
an_Especial:Contrebucions/Zumalabe,14.875640043907298,2
an_Especial:Creyar_cuenta,37.23778093160836,6
an_Especial:Encetar_sesión,52.60425596578081,9
an_Especial:Libro,52.44443865443086,6
an_Especial:Lista_d'usuarios,14.712334056332837,5
an_Especial:Todas_as_pachinas,16.486958976192486,6
an_Especial:Zaguers_cambeos,12.575554200448721,3
an_Imachen:IP_Address_Match.png,13.686872825204494,3
an_Imachen:Pix.gif,17.946511695413747,4
an_Portal:Portalada,12.095849236745247,8
an_Usuario:!_God~anwiki,14.054686080385904,7
an_Usuario:*Surak*,12.611687574700369,5
an_Usuario:-jem-,12.831986493044663,1
an_Usuario:-jkb-,18.090699385345616,4
an_Usuario:-revi,15.859221537783647,4
an_Usuario:Archaeodontosaurus,12.897618865507729,2
an_Usuario:Beyond_My_Ken,13.927766592043914,6
an_Usuario:CHV,9.896219749115991,3
an_Usuario:Chlewbot,19.106228527287264,4
an_Usuario:CommonsDelinker,17.55363082257379,1
an_Usuario:Culex,14.147666911379595,7
an_Usuario:DEagleBot,15.40749675818535,6
an_Usuario:Gato_Preto,16.95309153648856,4
an_Usuario:Isidre_blanc,15.836554978838178,3
an_Usuario:Ivanhercaz,12.725611944075641,5
an_Usuario:JCIV,24.388962088486267,4
an_Usuario:Jbribeiro1,9.470060543034027,3
an_Usuario:Jcb,8.551720731123378,3
an_Usuario:Jembot,10.639247056210944,4
an_Usuario:Jmvkrecords,12.854927600597476,4
an_Usuario:Juanpabl,14.700582969145069,1
an_Usuario:Krassotkin,12.537439644410718,3
an_Usuario:Litlok,16.511124052811393,7
an_Usuario:MahdiBot,13.82030440310637,2
an_Usuario:Maintenance_script,13.438962750250298,3
an_Usuario:Makecat-bot,14.076921660130397,3
an_Usuario:Richardkiwi,13.964337505269482,2
an_Usuario:Samat,14.35549561948179,2
an_Usuario:Taketa,12.54217599476215,4
an_Usuario:Xeno,13.742545677541873,7
an_Wikipedia:Abiso_legal,15.212454061521704,10
an_Wikipedia:Aduya,10.934001037238513,3
an_Wikipedia:Almenistrador,13.707533750836106,7
an_Wikipedia:Bots,9.753766182938397,6
an_Wikipedia:Burocratas,11.711881331015917,6
an_Wikipedia:Candidaturas_a_administradors,14.411074989813162,2
an_Wikipedia:Comunidat,16.40903191026015,3
an_Wikipedia:Tabierna,11.073518098913201,3
an_Wikipedia:Tabierna/Aduya,53.071491974745484,6
an_Wikipedia:Tabierna/Noticias,33.39741958260765,6
an_Wikipedia:Tabierna/Tecnica,13.857979152167042,6
an_Wikipedia:Uso_d'a_luenga,369.9071281575826,13
ang_Help:Innoþ,16.436863544588803,5
ang_Hēafodtramet,82.99038615151115,8
ang_Wikipǣdia:Gemǣnscipes_Ingang,16.37919236062943,5
ang.d_Hēafodtramet,11.789818929985605,4
ang.m_Hēafodtramet,8.017036478955148,3
ang.q_Hēafodsīde,25.43318612930928,4
ar_11_يناير,22.03147232795208,7
ar_1_يناير,19.20253522434321,7
ar_2008,37.48677133365743,39
ar_2016,18.805929147238338,5
ar_6_يناير,94.2437205067209,13
ar_8_يناير,20.675092497656106,5
ar_9_يناير,19.39757692791264,10
ar_A,13.576957166611015,6
ar_F,19.42089741651711,4
ar_Y,19.26202701056561,7
ar_آدم_سميث,92.53819757625669,12
ar_آر_إم_إس_تيتانيك,12.524477756959293,3
ar_آسيا_الوسطى,23.501943530604883,7
ar_آشور,15.576354172767703,3
ar_آل_الأسد,16.67392771127197,4
ar_آل_باتشينو,13.621965862031846,7
ar_آمال_ماهر,32.231723828295216,6
ar_آن_ملكة_بريطانيا_العظمى,15.172901805989685,4
ar_آي_فون,17.401391734416045,6
ar_آيا_صوفيا,25.219755461830374,3
ar_آيسلندا,15.0681736240887,5
ar_أبراهام_لينكون,16.9171264823722,3
ar_أبو_الريحان_البيروني,16.990626514439768,4
ar_أبو_العتاهية,18.014522190001745,3
ar_أبو_القاسم_الشابي,19.646943238382466,3
ar_أبو_الهول,16.844457083152292,5
ar_أبو_بكر_الرازي,24.1466356372572,28
ar_أبو_تمام,12.96952585413055,6
ar_أبو_جهل,17.143200892210015,6
ar_أبو_ذر_الغفاري,13.413422318259812,4
ar_أبو_زيد_الهلالي,14.635330475907494,4
