words,ebay_trend,arima_trend,lstm_trend,sarima_trend,tes_trend,ma_trend
ar.m_علم_السيمياء,False,False,False,False,False,False
ar.m_علم_الصيدلة,True,False,False,False,True,False
ar.m_علم_العراق,False,False,False,False,False,False
ar.m_علم_الفراسة,False,False,False,False,True,False
ar.m_علم_الكلام,True,False,True,True,False,False
ar.m_علم_اللاهوت_المسيحي,False,False,False,False,False,False
ar.m_علم_المناعة,False,False,False,False,False,False
ar.m_علم_النحو,False,True,False,True,False,False
ar.m_علم_الولايات_المتحدة,True,False,True,False,False,False
ar.m_علم_تشريح_النبات,False,False,False,False,False,False
ar.m_علم_سوريا,False,False,False,True,False,False
ar.m_علم_فلسطين,False,False,False,False,False,False
ar.m_علم_كردستان,False,False,False,False,False,False
ar.m_علم_نفس_الشخصية,False,False,False,False,False,False
ar.m_علوم_اجتماعية,False,False,False,False,False,False
ar.m_علوم_القرآن,False,False,True,True,False,False
ar.m_على_مر_الزمان_(مسلسل),False,False,False,False,False,False
ar.m_علي_الحبسي,True,False,False,False,False,False
ar.m_علي_الحجار,False,False,False,False,False,False
ar.m_علي_الحسيني_السيستاني,True,False,True,True,False,True
ar.m_علي_الشريف,False,False,False,False,False,False
ar.m_علي_الصلابي,False,False,False,True,False,False
ar.m_علي_الكسار,False,False,False,False,True,False
ar.m_علي_المفيدي,False,False,False,False,False,False
ar.m_علي_الوردي,False,False,True,False,False,False
ar.m_علي_بابا_والأربعون_لصا,False,False,False,False,True,False
ar.m_علي_بحر,False,False,False,False,False,False
ar.m_علي_بدرخان,False,False,False,False,False,False
ar.m_علي_بن_إبراهيم_النعيمي,False,False,False,False,False,False
ar.m_علي_بن_الحسين_(أمير),False,False,False,False,False,False
ar.m_علي_بن_حسين,False,False,False,False,False,False
ar.m_علي_جابر_(إعلامي),True,False,False,False,False,False
ar.m_علي_حسن_سلامة,False,False,False,False,False,False
ar.m_علي_خامنئي,True,False,False,True,False,False
ar.m_علي_ربيع,False,False,False,False,False,False
ar.m_علي_رضا_بهلوي,True,False,False,True,True,False
ar.m_علي_سالم,True,False,False,False,False,False
ar.m_علي_سالم_البيض,False,False,False,True,False,False
ar.m_علي_شريعتي,False,False,False,False,False,False
ar.m_علي_عبد_الله_أيوب,True,False,False,False,False,False
ar.m_علي_عبد_الله_صالح,False,False,False,False,False,False
ar.m_علي_عثمان_محمد_طه,False,False,True,False,False,False
ar.m_علي_عزت_بيغوفيتش,False,False,False,False,False,False
ar.m_علي_مصطفى_مشرفة,False,False,True,True,False,False
ar.m_علي_منصور_كيالي,False,False,False,False,False,False
ar.m_علي_نجم,False,False,False,False,False,False
ar.m_علياء_المهدي,False,False,False,False,False,False
ar.m_علياء_ملكة_الأردن,False,False,False,False,False,False
ar.m_عماد_حمدي,True,False,False,False,False,False
ar.m_عماد_عبد_الحليم,False,False,False,False,False,False
ar.m_عمار_الحكيم,False,False,False,False,False,False
ar.m_عمارة,False,False,False,True,False,False
ar.m_عمارة_يعقوبيان_(فيلم),False,False,False,False,True,True
ar.m_عمالة_الأطفال,False,False,True,False,False,False
ar.m_عمالقة,False,False,False,True,False,False
ar.m_عمر_(مسلسل),True,False,False,False,False,False
ar.m_عمر_الحريري_(ممثل),True,True,False,True,True,True
ar.m_عمر_الخيام,False,False,False,False,False,False
ar.m_عمر_السومة,False,False,False,True,False,False
ar.m_عمر_الشريف,True,True,False,False,False,False
ar.m_عمر_المختار,False,False,True,False,False,False
ar.m_عمر_بن_أبي_ربيعة,False,False,True,True,True,False
ar.m_عمر_بن_الخطاب,False,False,True,False,False,False
ar.m_عمر_بن_لادن,False,False,True,False,False,False
ar.m_عمر_حجو,True,False,False,False,False,False
ar.m_عمر_خورشيد,False,False,False,False,True,False
ar.m_عمر_خورشيد_(ممثل),True,False,False,False,False,False
ar.m_عمر_سليمان_(مغني),False,False,False,False,False,False
ar.m_عمر_عبد_الرحمن_(لاعب),False,False,True,False,True,False
ar.m_عمر_عبد_الكافي,False,False,False,False,False,False
ar.m_عمر_مصطفى_متولي,True,True,False,False,True,False
ar.m_عمر_وسلمى_(فيلم),False,False,False,True,False,False
ar.m_عمر_وسلمى_2_(فيلم),False,False,True,True,True,False
ar.m_عمران_خان_(ممثل),False,False,True,False,False,False
ar.m_عمرة,False,False,False,False,False,False
ar.m_عمرو_أديب,True,True,True,False,True,False
ar.m_عمرو_بن_العاص,False,False,False,False,False,False
ar.m_عمرو_بن_المنذر,False,False,False,False,False,False
ar.m_عمرو_بن_معد_يكرب,False,False,False,True,False,False
ar.m_عمرو_جمال,True,True,False,True,False,False
ar.m_عمرو_خالد,False,False,False,False,False,False
ar.m_عمرو_سعد,True,False,False,False,False,False
ar.m_عمرو_واكد,False,False,False,True,True,False
ar.m_عملة,False,False,True,True,False,False
ar.m_عملية_بارباروسا,False,False,False,False,False,False
ar.m_عملية_عاصفة_الحزم,False,False,False,False,False,False
ar.m_عمود_فقري,False,False,True,False,False,False
ar.m_عمى_الألوان,False,False,True,False,False,False
ar.m_عنبر,True,False,False,True,True,False
ar.m_عنتر_بن_شداد_(فيلم),False,False,False,False,False,False
ar.m_عنق_الرحم,False,False,False,False,False,False
ar.m_عهد_الأصدقاء,False,True,False,False,False,False
ar.m_عواد_البندر,False,False,False,True,False,False
ar.m_عوازم,True,False,False,False,True,False
ar.m_عود_(آلة_موسيقية),False,False,True,False,False,False
ar.m_عيد_الأضحى,False,False,False,False,False,False
ar.m_عيد_الحب,False,False,True,False,False,False
ar.m_عيد_الفصح_اليهودي,False,False,False,True,False,False
ar.m_عيد_الفطر,False,False,False,False,False,False
ar.m_عيد_القيامة,False,True,True,True,True,False
ar.m_عيد_الميلاد,False,True,True,True,True,False
ar.m_عيد_اليحيى,True,False,False,True,False,False
ar.m_عيدي_أمين,False,False,False,False,False,False
ar.m_عيسى_الأحسائي,False,False,False,False,False,False
ar.m_عيسى_بن_سلمان_آل_خليفة,False,False,False,False,False,False
ar.m_عيسى_حياتو,False,False,False,False,False,False
ar.m_عيشي_بلادي,False,False,False,False,False,False
ar.m_عيلة_سبع_نجوم_(مسلسل),True,False,False,False,False,False
ar.m_عين_العناية_الإلهية,False,False,False,False,False,False
ar.m_عين_الفيجة,False,False,True,False,False,False
ar.m_غ,False,False,False,False,False,False
ar.m_غابابنتين,False,False,False,False,False,False
ar.m_غابة,False,False,True,False,False,False
ar.m_غابرييل_غارثيا_ماركيث,False,False,False,False,False,False
ar.m_غادة_السمان,False,False,False,False,True,False
ar.m_غادة_عادل,False,False,False,False,False,False
ar.m_غادة_عبد_الرازق,False,False,True,False,False,False
ar.m_غاز_مثالي,False,False,True,False,False,False
ar.m_غازي_عبد_الرحمن_القصيبي,False,False,False,False,False,False
ar.m_غالون,False,False,True,True,False,False
ar.m_غاليليو_غاليلي,False,False,False,False,False,False
ar.m_غامد,False,False,True,False,False,False
ar.m_غانم_الصالح,False,False,False,False,False,False
ar.m_غدة_صماء,False,False,False,False,False,False
ar.m_غذاء_صحي,False,False,True,False,False,False
ar.m_غرام_(وحدة_قياس),False,False,True,True,False,False
ar.m_غرفة_(فيلم),True,True,False,False,False,False
ar.m_غرق_آر_إم_إس_تيتانيك,False,False,False,True,False,False
ar.m_غرناطة,False,False,False,False,False,False
ar.m_غريز_أناتومي,False,False,False,False,False,False
ar.m_غريزة_جنسية,False,False,True,False,False,False
ar.m_غريغوري_راسبوتين,False,False,True,True,False,False
ar.m_غريغوريو_كونرادو_ألفاريز,False,False,False,False,False,False
ar.m_غزارة_الطمث,False,False,False,True,False,False
ar.m_غزال,False,False,False,True,False,False
ar.m_غزة,False,False,True,False,False,False
ar.m_غزو_نورماندي,False,False,False,False,False,False
ar.m_غزوات_الرسول_محمد,False,False,True,False,False,False
ar.m_غزوة_أحد,False,False,True,False,False,False
ar.m_غزوة_بدر,False,False,True,True,False,False
ar.m_غزوة_بني_المصطلق,True,False,True,False,False,False
ar.m_غزوة_بني_قريظة,False,False,False,False,False,False
ar.m_غزوة_بني_قينقاع,False,False,False,False,False,False
ar.m_غزوة_تبوك,False,False,False,False,False,False
ar.m_غزوة_حنين,False,False,False,False,False,False
ar.m_غزوة_خيبر,False,False,False,True,False,False
ar.m_غسان_كنفاني,False,False,True,False,True,False
ar.m_غسل_المعدة,False,False,False,False,False,False
ar.m_غسيل_الأموال,False,False,True,False,False,False
ar.m_غشاء_خلوي,False,False,True,False,False,False
ar.m_غشاء_مصلي_بطني,False,False,False,False,False,False
ar.m_غطفان_(قبيلة),False,False,False,False,False,False
ar.m_غلاديايتر,False,False,False,False,False,False
ar.m_غلاف_جوي,False,False,False,True,False,False
ar.m_غلمانية,False,False,False,False,False,False
ar.m_غلوتامات_أحادية_الصوديوم,False,False,True,False,False,False
ar.m_غلوتين,False,False,False,True,False,False
ar.m_غليسرول,False,False,False,True,False,False
ar.m_غناء,False,False,False,False,False,False
ar.m_غنغرينا,False,False,False,False,False,False
ar.m_غنوصية,False,False,False,False,False,False
ar.m_غوركان_أويغون,False,False,False,True,False,False
ar.m_غوري_خان,False,False,True,False,False,False
ar.m_غيبوبة,False,False,False,True,False,False
ar.m_غينيا,False,False,False,False,False,False
ar.m_غينيا_بيساو,False,False,False,False,False,False
ar.m_ف,False,False,False,False,False,False
ar.m_فؤاد_الأول,False,False,False,False,False,False
ar.m_فؤاد_المهندس,False,False,True,False,False,False
ar.m_فؤاد_الهاشم,False,True,True,True,True,False
ar.m_فؤاد_خليل,False,False,False,False,False,False
ar.m_فؤاد_معصوم,False,False,False,True,False,False
ar.m_فاتن_حمامة,False,False,True,True,False,False
ar.m_فاديا_الطويل,False,False,True,False,False,False
ar.m_فادية_عبد_الغني,False,False,False,False,False,False
ar.m_فارس_الظلام,False,False,False,False,False,False
ar.m_فاروق_الأول,False,False,False,False,True,False
ar.m_فاروق_الباز,False,False,False,False,False,False
ar.m_فاروق_الفيشاوي,True,False,False,True,False,False
ar.m_فاروق_جويدة,True,False,False,False,False,False
ar.m_فارون_دهاوان,True,True,False,True,False,True
ar.m_فازلين,False,False,False,False,False,False
ar.m_فاس,False,False,True,False,False,False
ar.m_فاسكو_دا_غاما,False,False,False,False,False,False
ar.m_فاصولياء,False,False,False,False,False,False
ar.m_فاطمة_الصفي,False,False,False,False,False,False
ar.m_فاطمة_العبد_الله,False,False,False,False,False,False
ar.m_فاطمة_بنت_مبارك_الكتبي,False,False,False,False,False,False
ar.m_فاطمة_بنت_محمد_الفهري,False,False,False,False,False,False
ar.m_فاطمة_بنت_موسى_الكاظم,True,False,True,True,True,True
ar.m_فاطمة_حسين,False,False,False,False,False,False
ar.m_فاطمة_سلطان_(ابنة_أحمد_الأول),False,False,False,False,False,False
ar.m_فاطمة_عبد_الرحيم,False,False,False,False,False,False
ar.m_فاطمة_نسومر,True,False,False,True,False,True
ar.m_فاعل,False,False,True,False,False,False
ar.m_فاكهة_التنين,False,False,False,False,False,False
ar.m_فان_(فيلم),False,False,False,False,False,False
ar.m_فايز_السعيد,False,False,False,False,False,False
ar.m_فايزة_أحمد,False,False,False,False,False,False
ar.m_فايكنغز_(مسلسل),False,False,False,False,False,False
ar.m_فتح_القدس,False,False,True,False,False,True
ar.m_فتح_القسطنطينية,False,False,True,True,False,False
ar.m_فتح_مكة,True,False,True,False,False,False
ar.m_فتحي_عبد_الوهاب,False,False,False,True,False,False
ar.m_فترة,False,False,False,False,True,False
ar.m_فتنة_القرامطة,False,False,False,False,False,False
ar.m_فجل,False,False,False,False,False,False
ar.m_فخر_الدين_المعني_الثاني,False,False,False,True,False,False
ar.m_فدائي_(نشيد),True,False,False,True,False,False
ar.m_فدان,True,False,False,True,False,False
ar.m_فدرالية,False,False,False,False,False,False
ar.m_فراشة,False,False,False,True,True,False
ar.m_فرانز_فانون,True,False,False,True,False,True
ar.m_فرانس_كافكا,False,False,False,False,False,False
ar.m_فرانسوا_أولاند,True,False,False,False,True,False
ar.m_فرانك_زابا,False,False,False,False,False,False
ar.m_فرانك_لامبارد,False,False,False,True,False,False
ar.m_فرانكلين_روزفلت,False,False,True,False,False,False
ar.m_فراولة,False,False,False,False,False,False
ar.m_فرج_(امرأة),False,False,True,False,False,False
ar.m_فرج_(توضيح),False,False,False,False,False,True
ar.m_فرح_(ممثلة_أردنية),True,True,False,True,False,False
ar.m_فرح_الصراف,False,False,False,False,False,False
ar.m_فرح_بسيسو,True,False,False,False,False,False
ar.m_فرح_ديبا,False,False,False,True,True,True
ar.m_فرح_يوسف_(مغنية),False,False,True,False,False,False
ar.m_فرحناز_بهلوي,False,False,False,False,True,False
ar.m_فرس_(مجموعة_إثنية),False,False,False,False,False,False
ar.m_فرس_البحر,False,False,False,False,False,False
ar.m_فرط_التنفس,False,False,False,False,False,False
ar.m_فرط_ثنائي_أكسيد_الكربون_في_الدم,False,False,True,False,False,False
ar.m_فرط_حمض_يوريك_الدم,False,False,False,False,False,False
ar.m_فرناندو_توريس,False,False,False,False,False,False
ar.m_فرناندو_ماجلان,False,False,False,False,False,False
ar.m_فرنجة,False,False,False,False,False,False
ar.m_فروع_القانون,False,False,False,True,False,False
ar.m_فريد_الأطرش,True,False,False,True,False,False
ar.m_فريدا_كاهلو,False,False,False,True,False,False
ar.m_فريدة_سيف_النصر,True,False,False,True,False,False
ar.m_فريق_(رتبة_عسكرية),False,False,True,True,False,False
ar.m_فريق_أول_(رتبة_عسكرية),False,False,False,False,False,False
ar.m_فريكة,False,False,False,False,False,False
ar.m_فريندز_(مسلسل),False,False,False,False,False,False
ar.m_فسفور,False,False,False,False,False,False
ar.m_فشل_المبيض_المبكر,False,False,False,True,False,False
ar.m_فض_اعتصامي_رابعة_العدوية_والنهضة,False,False,False,True,False,False
ar.m_فضاء_خارجي,False,False,True,False,False,False
ar.m_فضة,False,False,True,False,False,False
ar.m_فضل_شاكر,True,False,True,False,False,False
ar.m_فضيحة_كرة_القدم_الإيطالية_2006,False,False,False,False,False,False
ar.m_فطريات_جلدية,False,False,True,False,False,False
ar.m_فطين_عبد_الوهاب,False,False,False,False,False,False
ar.m_فعل_أمر,False,False,True,True,False,False
ar.m_فعل_معتل,False,False,True,False,False,False
ar.m_فقدان_الذاكرة,False,False,True,False,False,False
ar.m_فقر,False,False,False,False,False,False
ar.m_فقر_الدم_الناجم_عن_عوز_الحديد,False,False,True,False,False,False
ar.m_فقه_إسلامي,True,False,False,False,False,False
ar.m_فكروني,True,False,False,False,True,False
ar.m_فلاد_الثالث_المخوزق,False,False,False,False,False,False
ar.m_فلاديمير_بوتين,False,False,True,False,False,False
ar.m_فلاديمير_لينين,False,False,False,False,False,False
ar.m_فلز,False,False,True,False,False,False
ar.m_فلسفة_إسلامية,True,False,True,False,False,False
ar.m_فلسفة_التربية,True,False,False,False,False,False
ar.m_فلسفة_العقل,True,False,False,True,False,False
ar.m_فلسفة_حديثة,False,False,True,True,False,False
ar.m_فلكلور,False,False,True,False,False,False
ar.m_فلورنسا,True,True,False,False,False,False
ar.m_فلوريدا,True,False,False,False,False,False
ar.m_فن_تجريدي,False,False,False,True,False,False
ar.m_فنك,True,False,False,True,False,False
ar.m_فنون_القتال_المختلطة,False,False,False,False,False,False
ar.m_فنون_قتالية,True,False,False,False,False,False
ar.m_فهد,False,False,True,False,False,False
ar.m_فهد_الأنصاري,False,False,False,False,False,False
ar.m_فهد_المولد,True,True,False,False,True,False
ar.m_فهد_الهريفي,False,False,False,False,False,False
ar.m_فهد_بن_سعيد,True,True,False,True,True,False
ar.m_فهد_بن_سلطان_بن_عبد_العزيز_آل_سعود,False,False,False,False,False,False
ar.m_فهد_بن_سلمان_بن_عبد_العزيز_آل_سعود,False,False,False,False,True,False
ar.m_فهد_بن_عبد_الله_بن_محمد_بن_عبد_الرحمن_آل_سعود,False,False,False,False,False,False
ar.m_فهد_جاسم_الفريج,False,False,False,False,False,False
ar.m_فوائد_التين,True,False,True,False,False,False
ar.m_فواز_بن_عبد_العزيز_آل_سعود,False,False,False,False,False,False
ar.m_فواق,False,False,True,False,False,False
ar.m_فور_كاتس,False,False,False,False,False,False
ar.m_فورست_غامب,True,True,False,True,False,False
ar.m_فورمولا_1,False,False,False,False,False,False
ar.m_فول_سوداني,False,False,True,False,False,False
ar.m_فولاذ_مقاوم_للصدأ,True,False,False,True,False,False
ar.m_فولفو,True,False,False,False,False,False
ar.m_فولكس_فاجن_بولو,False,False,False,False,False,False
ar.m_في_الداخل,False,False,False,False,False,False
ar.m_في_الشعر_الجاهلي_(كتاب),False,False,False,False,False,False
ar.m_فيتامين,False,False,True,True,False,True
ar.m_فيتامين_إي,True,False,False,False,False,False
ar.m_فيتامين_ب6,False,False,False,False,False,False
ar.m_فيتامين_دي,False,False,True,False,False,False
ar.m_فيتامينات_بي,False,False,True,False,False,False
ar.m_فيتنام,False,False,False,False,False,False
ar.m_فيثاغورس,False,False,True,False,False,False
ar.m_فيجوال_بيسك,False,False,False,False,False,False
ar.m_فيديا_بالان,True,True,False,False,False,True
ar.m_فيروز_(حجر_كريم),False,False,False,False,False,False
ar.m_فيروز_(مغنية),False,False,True,False,False,False
ar.m_فيروز_(ممثلة),True,False,False,True,False,False
ar.m_فيروس_الحاسوب,False,False,True,False,False,False
ar.m_فيروس_العوز_المناعي_البشري,False,False,False,False,False,False
ar.m_فيروس_الهربس_البسيط,False,False,True,True,False,False
ar.m_فيروس_الورم_الحليمي_البشري,False,False,False,False,False,False
ar.m_فيزياء,False,False,True,False,False,False
ar.m_فيصل_الدويش,False,False,False,False,False,False
ar.m_فيصل_الضاحي,True,True,False,False,True,False
ar.m_فيصل_بن_الحسين_(أمير),False,False,False,True,False,False
ar.m_فيصل_بن_بندر_بن_عبد_العزيز_آل_سعود,False,False,False,False,False,False
ar.m_فيصل_بن_تركي_الأول_بن_عبد_العزيز_آل_سعود,False,False,False,False,False,False
ar.m_فيصل_بن_تركي_بن_ناصر_آل_سعود,False,False,False,False,False,False
ar.m_فيصل_بن_خالد_بن_عبد_العزيز_آل_سعود,False,False,False,False,False,False
ar.m_فيصل_بن_سلمان_بن_عبد_العزيز_آل_سعود,False,False,False,False,False,False
ar.m_فيصل_بن_فهد_بن_عبد_العزيز_آل_سعود,True,False,False,False,False,False
ar.m_فيصل_بن_لبده,False,False,False,False,True,False
ar.m_فيصل_علوي,False,False,False,False,False,False
ar.m_فيكتوريا_ملكة_المملكة_المتحدة,False,False,False,False,False,False
ar.m_فيل,False,False,True,False,False,False
ar.m_فيل_بروكس,False,False,False,True,False,False
ar.m_فيلادلفيا_(بنسيلفانيا),True,False,False,False,False,False
ar.m_فيلكا,False,False,False,False,False,False
ar.m_فيلم_رومانسي,False,False,False,False,False,False
ar.m_فيليبس,False,False,False,False,False,True
ar.m_فيليبي_كوتينيو,False,False,False,False,False,False
ar.m_فين_ديزل,True,True,False,False,False,False
ar.m_فينس_مكمان,False,False,False,False,False,False
ar.m_فينود_خانا,False,False,False,False,False,False
ar.m_فيينا,False,False,True,False,False,False
ar.m_قائمة_آلهة_الإغريق,False,False,True,False,False,False
ar.m_قائمة_آلهة_ومقاتلي_الميثولوجيا_الإغريقية,False,False,False,False,False,False
ar.m_قائمة_أئمة_الحرم_المكي,False,False,False,False,False,False
ar.m_قائمة_أبطال_العالم_لفردي_الرجال_برابطة_محترفي_التنس,True,False,False,False,False,False
ar.m_قائمة_أدوات_مختبر_الكيمياء,False,False,False,False,False,False
ar.m_قائمة_أسرع_السيارات_بنسبة_التسارع,False,False,False,True,False,False
ar.m_قائمة_أسماء_الأسد_في_اللغة_العربية,False,False,True,False,False,False
ar.m_قائمة_أسماء_المدينة_المنورة,False,False,True,True,False,False
ar.m_قائمة_أطول_المباني_في_العالم,False,False,True,False,False,False
ar.m_قائمة_أعلام_الجزائريين,False,False,False,True,False,False
ar.m_قائمة_أعلى_الأفلام_دخلا,False,False,False,False,False,False
ar.m_قائمة_أعمال_أم_كلثوم,False,False,False,False,False,False
ar.m_قائمة_أعمال_أميتاب_باتشان,False,False,False,False,False,False
ar.m_قائمة_أعمال_سعاد_حسني,False,False,False,True,False,False
ar.m_قائمة_أعمال_ليوناردو_دي_كابريو,True,False,False,False,False,False
ar.m_قائمة_أعمال_محمد_عبد_الوهاب,True,True,False,False,False,False
ar.m_قائمة_أكبر_الإمبراطوريات,True,False,False,False,False,False
ar.m_قائمة_أكبر_مطارات_العالم_حسب_حركة_الركاب,False,False,False,False,False,False
ar.m_قائمة_أكبر_ملاعب_كرة_القدم_في_العالم,False,False,True,True,False,False
ar.m_قائمة_أمراء_الكويت,False,False,True,True,False,False
ar.m_قائمة_أندية_كرة_القدم_في_السعودية,False,False,True,False,False,False
ar.m_قائمة_الأباطرة_الرومان,False,False,False,False,False,False
ar.m_قائمة_الأحداث_التاريخية,False,False,False,True,False,False
ar.m_قائمة_الأعداد,False,False,False,False,False,False
ar.m_قائمة_الأفلام_التي_اعتبرت_الأسوأ,False,False,False,False,False,False
ar.m_قائمة_الأفلام_المصرية_سنة_2000,False,False,False,False,False,False
ar.m_قائمة_الأفلام_المصرية_سنة_2014,True,False,False,False,False,False
ar.m_قائمة_الأفلام_المصرية_سنة_2015,False,False,False,False,False,False
ar.m_قائمة_الأكلات_الشعبية_السعودية,False,False,True,False,False,False
ar.m_قائمة_الاغتيالات_الإسرائيلية,False,False,False,False,False,False
ar.m_قائمة_البلدان_من_الأجر_الشهري,False,False,False,False,False,False
ar.m_قائمة_البلدان_والمستعمرات_الإفريقية,False,False,False,False,False,False
ar.m_قائمة_التعداد_الديني,False,False,False,False,False,False
ar.m_قائمة_التكاملات,False,False,False,False,False,False
ar.m_قائمة_الجامعات_في_ألمانيا,True,False,False,False,False,False
ar.m_قائمة_الجامعات_في_الأردن,False,False,False,False,False,False
ar.m_قائمة_الجامعات_في_السودان,False,False,False,False,False,False
ar.m_قائمة_الجزر_حسب_المساحة,False,False,False,True,False,False
ar.m_قائمة_الجوائز_والترشيحات_التي_تلقاها_سلمان_خان,False,False,False,False,False,False
ar.m_قائمة_الحاصلين_على_جائزة_نوبل,True,False,False,False,False,False
ar.m_قائمة_الحاصلين_على_جائزة_نوبل_للسلام,False,False,True,False,True,False
ar.m_قائمة_الحلويات_السورية,False,False,False,False,False,False
ar.m_قائمة_الخضراوات,False,False,True,False,False,False
ar.m_قائمة_الخلفاء_العباسيين,False,False,True,False,False,False
ar.m_قائمة_الدول,False,False,False,False,False,False
ar.m_قائمة_الدول_الأعضاء_في_الأمم_المتحدة,False,False,False,False,False,False
ar.m_قائمة_الدول_الإسلامية_حسب_المساحة,False,False,True,True,False,False
ar.m_قائمة_الدول_حسب_احتياطي_النقد_الأجنبي,False,False,False,False,False,False
ar.m_قائمة_الدول_حسب_الاحتياطي_النفطي_المؤكد,False,False,False,False,False,False
ar.m_قائمة_الدول_حسب_الحد_الأدنى_للأجور,False,False,False,False,False,False
ar.m_قائمة_الدول_حسب_الدين_الخارجي,False,False,False,False,False,False
ar.m_قائمة_الدول_حسب_الناتج_المحلي_الإجمالي_للفرد,False,False,False,True,False,False
ar.m_قائمة_الدول_حسب_مؤشر_التنمية_البشرية,False,False,False,False,False,False
ar.m_قائمة_الدول_حسب_مستوى_التسلح,True,False,False,False,True,False
ar.m_قائمة_الدول_حسب_معدل_الوفيات,False,False,False,True,False,True
ar.m_قائمة_الدول_حسب_معدل_جرائم_القتل,False,False,False,False,False,False
ar.m_قائمة_الدول_حسب_نسبة_الانتحار,False,False,False,False,False,False
ar.m_قائمة_الدول_حسب_نسبة_الجنس,False,False,False,True,False,False
ar.m_قائمة_الدول_حسب_نسبة_الفقراء_من_السكان,False,False,False,False,False,False
ar.m_قائمة_الدول_حسب_نظام_الحكم,False,False,True,False,False,False
ar.m_قائمة_الدول_والتبعيات_حسب_الكثافة_السكانية,True,False,True,False,False,False
ar.m_قائمة_الديانات_والعقائد,False,False,True,False,False,False
ar.m_قائمة_الرموز_المستخدمة_في_الفيزياء,False,False,True,False,True,False
ar.m_قائمة_السيارات_الأكثر_مبيعا,False,False,True,True,False,False
ar.m_قائمة_الشركات_السعودية,False,False,False,False,False,True
ar.m_قائمة_الصدر_الأعظم_للدولة_العثمانية,False,False,False,False,False,False
ar.m_قائمة_الطوائف_المسيحية_بحسب_عدد_الأعضاء,False,False,False,True,False,False
ar.m_قائمة_العرب_الحاصلين_على_جائزة_نوبل,False,False,True,False,False,False
ar.m_قائمة_العصور_الزمنية,False,False,False,False,False,False
ar.m_قائمة_العلماء_المسلمين,False,False,False,False,False,False
ar.m_قائمة_الفلاسفة_المسلمين,True,False,False,False,False,True
ar.m_قائمة_الفواكه,False,False,False,False,False,False
ar.m_قائمة_القنوات_الفضائية_العربية,False,False,False,False,False,False
ar.m_قائمة_الكتاب_العرب,False,False,False,True,False,False
ar.m_قائمة_الكتب_الممنوعة_من_الحكومات,False,False,False,False,False,False
ar.m_قائمة_اللغات_حسب_العدد_الكلي_للمتحدثين,False,False,False,False,False,False
ar.m_قائمة_الماسونيين,False,False,False,False,False,False
ar.m_قائمة_المدن_حسب_عدد_السكان,False,False,False,False,False,False
ar.m_قائمة_المدن_في_ألمانيا_حسب_عدد_السكان,False,False,True,False,False,False
ar.m_قائمة_المستشفيات_في_السعودية,False,False,False,False,False,False
ar.m_قائمة_المسلسلات_التلفزيونية,False,False,True,True,False,False
ar.m_قائمة_المسلسلات_التلفزيونية_المصرية,True,False,False,False,False,False
ar.m_قائمة_المسلسلات_التلفزيونية_المكسيكية,False,False,True,False,False,False
ar.m_قائمة_الممثلات_السوريات,False,True,False,False,False,False
ar.m_قائمة_الممثلين_الأمريكيين,False,False,False,False,False,False
ar.m_قائمة_الممثلين_الكويتيين,False,False,False,False,False,False
ar.m_قائمة_الهرمونات_البشرية,False,False,False,False,False,False
ar.m_قائمة_جامعات_السعودية,False,False,False,False,False,False
ar.m_قائمة_جبال_السعودية,False,False,True,False,False,False
ar.m_قائمة_جزر_البحرين,False,False,False,False,False,False
ar.m_قائمة_جهات_المغرب,False,False,False,False,False,False
ar.m_قائمة_حاملات_طائرات_البحرية_الأمريكية,False,False,True,False,False,False
ar.m_قائمة_حروب_السعودية,False,False,False,True,False,False
ar.m_قائمة_حكام_الإمارات,False,False,False,False,False,False
ar.m_قائمة_حكام_المغرب,True,False,True,False,False,False
ar.m_قائمة_حكام_مصر_من_أسرة_محمد_علي_باشا,False,False,False,False,False,False
ar.m_قائمة_حكايات_ألف_ليلة_وليلة,False,False,True,False,False,False
ar.m_قائمة_حلقات_المحقق_كونان_الخاصة,False,False,False,False,False,False
ar.m_قائمة_حلقات_طاش_ما_طاش,False,False,False,False,False,False
ar.m_قائمة_حلقات_ناروتو_شيبودن,False,False,False,True,False,False
ar.m_قائمة_حلقات_ون_بيس,True,False,False,True,False,False
ar.m_قائمة_دول_تعتبر_العربية_لغة_رسمية,False,False,False,False,False,True
ar.m_قائمة_رؤساء_الجزائر,False,False,False,True,False,False
ar.m_قائمة_رؤساء_الدول_والحكومات_الحاليين,False,False,False,False,False,False
ar.m_قائمة_رؤساء_العراق,True,False,False,False,True,False
ar.m_قائمة_رؤساء_سوريا,True,False,False,False,False,False
ar.m_قائمة_رؤساء_لبنان,False,False,False,False,True,False
ar.m_قائمة_رؤساء_مصر,False,False,True,False,False,False
ar.m_قائمة_رتب_القوات_المسلحة_(مصر),False,False,True,True,False,False
ar.m_قائمة_رسوم_توم_وجيري_المتحركة,False,False,True,False,False,False
ar.m_قائمة_رموز_المشاعر,False,False,True,False,False,False
ar.m_قائمة_زي_القوات_المسلحة_(مصر),False,False,False,False,False,False
ar.m_قائمة_سفراء_السعودية_في_الخارج,False,False,False,True,False,False
ar.m_قائمة_سلاطين_الدولة_العثمانية,True,False,False,True,True,False
ar.m_قائمة_سلالات_الأغنام,False,False,False,False,True,False
