words,rmse,trend_points
an_Especial:Contrebucions/Cocedi,22.964788942423336,6
an_Especial:Contrebucions/CocuBot,20.301220886283062,7
an_Especial:Contrebucions/Comandancia,21.464727953957503,7
an_Especial:Contrebucions/CommonsDelinker,23.985912139132328,5
an_Especial:Contrebucions/Culex,16.731433262513782,5
an_Especial:Contrebucions/Cyprianus_Marcus,23.414635205238472,8
an_Especial:Contrebucions/DEagleBot,23.633580392877334,10
an_Especial:Contrebucions/Diego_Grez_Bot,19.008991508879014,6
an_Especial:Contrebucions/DirlBot,18.73266861029559,4
an_Especial:Contrebucions/DixonDBot,29.874448362462584,7
an_Especial:Contrebucions/EBRO,15.570667208385354,2
an_Especial:Contrebucions/Ebrambot,23.52785402194374,7
an_Especial:Contrebucions/EduardoGG,15.25525342237269,7
an_Especial:Contrebucions/Egmontbot,25.430259941893357,8
an_Especial:Contrebucions/EmausBot,17.63854730032408,5
an_Especial:Contrebucions/Escarbot,17.41366558112556,8
an_Especial:Contrebucions/Etemenanki,19.22778915872631,4
an_Especial:Contrebucions/FoxBot,16.937400034295486,7
an_Especial:Contrebucions/Gato_Preto,15.669237550830372,4
an_Especial:Contrebucions/GhalyBot,18.125566197999134,4
an_Especial:Contrebucions/HerculeBot,16.51148829185715,8
an_Especial:Contrebucions/HiW-Bot,19.185919484279495,4
an_Especial:Contrebucions/Invadibot,17.944359366669268,7
an_Especial:Contrebucions/JAnDbot,15.46731725299917,4
an_Especial:Contrebucions/JackieBot,16.59244260890156,2
an_Especial:Contrebucions/Jembot,20.40130706806659,8
an_Especial:Contrebucions/Jpbot,22.30627478787533,7
an_Especial:Contrebucions/Juanpabl,19.913440666523435,4
an_Especial:Contrebucions/Justincheng12345-bot,16.64811741700087,2
an_Especial:Contrebucions/KLBot2,16.945733860321706,5
an_Especial:Contrebucions/Lascorz,21.75263837797539,4
an_Especial:Contrebucions/Le_Pied-bot~anwiki,18.46535072946637,6
an_Especial:Contrebucions/Loveless,17.11050558830598,3
an_Especial:Contrebucions/LucienBOT,14.141059084180013,7
an_Especial:Contrebucions/Luckas-bot,15.597093393366311,9
