Unnamed: 0,words,rmse,trend_points
2807,da_Internet,19.1203480696871,12
2808,da_Islam,18.36808685450189,9
2809,da_Islamisk_Stat,23.05460123115521,12
2810,da_Island,19.686392886284963,9
2811,da_Italien,23.48955978764597,9
2812,da_Kasper_Schmeichel,13.323771299962228,8
2813,da_Kim_Larsen,21.087963044759626,10
2814,da_Kina,21.37069908877311,11
2815,da_Kongerækken,19.324443175048717,7
2816,da_København,18.60331439687778,9
2817,da_Lars_Løkke_Rasmussen,23.21591946347505,12
2818,da_London,24.391639618829302,7
2819,da_Lukas_Forchhammer,27.15289035151584,7
2820,da_Lukas_Graham,27.760535593465338,6
2821,da_Marco_Ilsø,21.922369478044626,5
2822,da_Margrethe_2.,19.28235517187873,9
2823,da_Martin_Luther,23.561444350523573,13
2824,da_Massefylde,22.370373607182426,10
2825,da_Mette_Lindberg,16.00344642588201,2
2826,da_Michael_Jackson,23.242390257628536,5
2827,da_Mikkel_Hansen,21.29397049440574,4
2828,da_Militær_rang,18.330291553339933,7
2829,da_MØ,23.016294387376536,10
2830,da_Napoleon_1._af_Frankrig,18.261217505313653,11
2831,da_New_York_City,15.647132487745026,10
2832,da_Nikita_Klæstrup,20.40465121365957,11
2833,da_Nordisk_mytologi,16.702621942012893,13
2834,da_Norge,18.921677446444086,8
2835,da_Odense,15.339315981424635,9
2836,da_Olsen-banden,16.171242082299596,9
2837,da_Operation_Bøllebank,26.912695835091267,5
2838,da_Periodiske_system,23.3690678047822,10
2839,da_Polen,18.112253957949335,12
2840,da_Politiken,19.28794063846071,8
2841,da_Portal:Portaler,15.410253954221384,5
2842,da_Protein,19.391221378340973,9
2843,da_RMS_Titanic,16.960264348174427,9
2844,da_RSS,21.74226274658945,5
2845,da_Randers,16.058249168661987,8
2846,da_Remee,20.011687232987047,3
2847,da_Schweiz,19.10824949552709,11
2848,da_Singapore,24.06549560748476,10
2849,da_Snus,18.72629340498421,9
2850,da_Sofie_Linde_Lauridsen,18.900171558628,3
2851,da_Sovjetunionen,21.19755941960404,11
2852,da_Spanien,15.436619356346279,12
2853,da_Speciel:Bog,19.9958631328378,7
2854,da_Speciel:Citer,17.882267189702333,7
2855,da_Speciel:Kategorier,12.847703602296159,7
2856,da_Speciel:Log_på,18.076363351707467,7
2857,da_Speciel:Min_diskussionsside,21.14136179031157,8
2858,da_Speciel:Opret_konto,16.816369399567478,7
2859,da_Speciel:Specialsider,25.31295385457447,7
2860,da_Spækhugger,22.329291586632362,4
2861,da_Standardafvigelse,22.982490478746858,10
2862,da_Stephen_Hawking,22.71804568140753,11
2863,da_Storbritannien,26.13391837928288,10
2864,da_Sverige,23.697676050070967,6
2865,da_Søren_Kierkegaard,21.313923067858653,12
2866,da_Terrorangrebet_den_11._september_2001,26.60855035609141,10
2867,da_Thailand,20.005739796514693,7
2868,da_Thomas_Blachman,14.457772469792733,2
2869,da_Tyskland,25.273758294775117,13
2870,da_USA,20.87936654489212,13
2871,da_USA's_delstater,29.552480430549863,4
2872,da_VM_i_håndbold_2017_(mænd),25.5192842072728,6
2873,da_Vand,23.10198146458443,9
2874,da_Verdens_lande,23.19537178030356,9
2875,da_Verdens_landes_BNP,21.66445296232624,5
2876,da_Verdens_landes_befolkningsstørrelser,25.12792924663936,10
2877,da_Verdens_landes_befolkningstæthed,25.514356893828698,8
2878,da_Verdensdel,19.029580547112875,8
2879,da_Vladimir_Putin,23.80806028706904,9
2880,da_Wikimedia_Commons,23.191160138339978,9
2881,da_Wikipedia,22.807578909445766,9
2882,da_Wikipedia:Aktuelle_begivenheder,18.358727801685614,8
2883,da_Wikipedia:Fokusår,15.907834833290005,6
2884,da_Wikipedia:Forside,17.819546234051945,8
2885,da_Wikipedia:Fremhævet_indhold,18.923819151761247,8
2886,da_Wikipedia:Kalender,19.643220638808128,10
2887,da_Wikipedia:Kategorier,24.91596129885491,9
2888,da_Wikipedia:Landsbybrønden,16.91433293867538,6
2889,da_Wikipedia:Om,23.42532234687788,5
2890,da_Wikipedia:Oprydning,18.64914045397352,7
2891,da_Wikipedia:Projekter,23.18651761660959,4
2892,da_Wikipedia:Tilfældige_artikler,18.06898650407328,6
2893,da_Wikipedia:WikiProjekt_Efterspurgte_artikler,26.693566810552525,8
2894,da_X_Factor_(Danmark),15.793073884999759,1
2895,da.b_Forside,18.984021477105475,4
2896,da.d_Forside,11.570139442304065,5
2897,da.d_Speciel:Log_på,16.594597173383153,7
2898,da.d_Speciel:Opret_konto,13.718520709909534,6
2899,da.m_2016,27.7377664159885,10
2900,da.m_90-års-fødselsdagen,27.453839638075056,9
2901,da.m_A4-papir,23.52661111215617,4
2902,da.m_AM_og_PM,23.440720727549877,8
2903,da.m_Aalborg,18.99817813940768,10
2904,da.m_Afrika,12.09866780020486,11
2905,da.m_Alex_Høgh_Andersen,20.80440226468994,3
2906,da.m_Amerikanske_præsidenter,22.753243091723785,4
2907,da.m_Amy_Winehouse,20.64670518667852,5
2908,da.m_Anders_Christensen_(bassist),14.295941520126767,1
2909,da.m_Anders_Fogh_Rasmussen,22.809460997524447,9
2910,da.m_Anders_Matthesen,18.17771256404648,1
2911,da.m_Angelina_Jolie,28.718786812170872,9
2912,da.m_Anja_og_Viktor,20.657567103359792,5
2913,da.m_Ariana_Grande,19.305228770094182,7
2914,da.m_Arnold_Schwarzenegger,16.72471005285914,4
2915,da.m_Arvingerne,14.138748252500136,10
2916,da.m_Assassin's_Creed,22.98305711711616,4
2917,da.m_Atombomberne_over_Hiroshima_og_Nagasaki,22.18998368581681,8
2918,da.m_Australien,14.837651820758893,8
2919,da.m_Axel_Strøbye,13.80792981983093,12
2920,da.m_Bachelor,26.967552137176035,7
2921,da.m_Bali,24.333435106028944,5
2922,da.m_Bamse_(børne-tv),14.14880449386167,3
2923,da.m_Barack_Obama,26.77718673563631,6
2924,da.m_Bent_Fabricius-Bjerre,20.96031069312162,6
2925,da.m_Berlinmuren,21.741224659176034,8
2926,da.m_Bipolar_affektiv_sindslidelse,26.664720407729906,6
2927,da.m_Blåhval,19.04171798070584,7
2928,da.m_Bodil_Jørgensen,31.215791159617467,6
2929,da.m_Bornholm,22.635832570280517,5
2930,da.m_Brian_Laudrup,25.12632394754907,9
2931,da.m_Britney_Spears,22.24402525239564,7
2932,da.m_Bruttonationalprodukt,22.065167597845935,9
2933,da.m_Bubber,25.095803462599374,9
2934,da.m_Burma,20.126014711267047,6
2935,da.m_Cameron_Diaz,16.951482162350768,6
2936,da.m_Canada,23.67387723113953,8
2937,da.m_Caroline_Fleming,13.253008031947884,6
2938,da.m_Caroline_Wozniacki,18.19895081157486,3
2939,da.m_Carrie_Fisher,21.91773701562053,9
2940,da.m_Casper_Christensen,20.93442395089928,9
2941,da.m_Casper_U._Mortensen,14.527287812402207,3
2942,da.m_Cecilie_Stenspil,23.403689688011603,2
2943,"da.m_Charles,_prins_af_Wales",15.71445130589768,6
2944,da.m_Charles_Manson,34.2555403540537,11
2945,da.m_Chris_MacDonald,25.12715549256893,4
2946,da.m_Christian_4.,18.973394818805595,7
2947,da.m_Christian_Eriksen_(fodboldspiller),19.797502835310386,6
2948,da.m_Christoffer_Columbus,17.758354274876314,8
2949,da.m_Christopher_(sanger),19.70331520065907,6
2950,da.m_Citybois,25.322933905214118,5
2951,da.m_Cristiano_Ronaldo,22.7932390615918,9
2952,da.m_Curtis_Stigers,26.92419935346912,8
2953,da.m_DR_Koncerthuset,29.859596113068534,6
2954,da.m_Dagmar_(kejserinde_af_Rusland),23.60318062428524,6
2955,da.m_Danmark,23.77131405836793,7
2956,da.m_Danmarks_fodboldlandshold,39.053710551930855,6
2957,da.m_Danmarks_geografi,27.23581953403632,4
2958,da.m_Danmarks_håndboldlandshold_(damer),13.270803173926337,5
2959,da.m_Danmarks_håndboldlandshold_(herrer),17.411513903636187,4
2960,da.m_Danmarks_største_byer,15.971465018019964,10
2961,da.m_Dansk_Vestindien,18.706466042712254,6
2962,da.m_Danske_statsministre,22.355815942594994,6
2963,da.m_Danskefilm.dk,22.27148895441578,5
2964,da.m_David_Bowie,20.60032728837124,6
2965,da.m_De_nordiske_guders_stamtræ,27.53596245706852,8
2966,da.m_Debbie_Reynolds,18.20521028248015,7
2967,da.m_Den_Kinesiske_Mur,28.510843558792434,9
2968,da.m_Den_danske_pige,22.119416396465287,9
2969,da.m_Dicte_(tv-serie),26.706035093481283,11
2970,da.m_Dirch_Passer,13.395855280529931,6
2971,da.m_Disneys_klassikere,22.07760299787436,6
2972,da.m_Divergent_(film),37.923616056569685,6
2973,da.m_Donald_Trump,19.354027650076173,2
2974,da.m_Dr._Dre,32.27314342317868,13
2975,da.m_Dræberne_fra_Nibe,24.614183802978285,8
2976,da.m_Dværg_(menneske),22.970693502439303,7
2977,da.m_Døde_i_2016,15.568427906815838,7
2978,da.m_Ebbe_Langberg,19.94969795174071,7
2979,da.m_Eddie_Fisher,24.86576694537868,8
2980,da.m_Egypten,15.479175881558184,2
2981,da.m_Eiffeltårnet,23.836319901525393,9
2982,da.m_Ekstra_Bladet,23.87420017300969,5
2983,da.m_Elizabeth_2._af_Storbritannien,12.598381816817913,7
2984,da.m_Elon_Musk,24.13122215615857,7
2985,da.m_Elvis_Presley,26.562830598174983,8
2986,da.m_Emma_Watson,13.514166552832064,7
2987,da.m_England,23.74196169210667,9
2988,da.m_Euro,19.490121338586206,7
2989,da.m_FIFA_Ballon_d'Or,32.07562056054342,9
2990,da.m_Far_til_fire,19.20343849622724,10
2991,da.m_Figurer_i_Matador,21.714902485206647,4
2992,da.m_Forside,20.384825563152514,5
2993,da.m_Frank_Erichsen,23.242343220693392,11
2994,da.m_Franklin_D._Roosevelt,24.46647725324677,6
2995,da.m_Frankrig,20.50944854968413,4
2996,da.m_Freddie_Mercury,17.796022494910208,5
2997,da.m_Frederik_9.,24.1661235416437,7
2998,da.m_Frysende_våde_vejbaner,21.01064970940929,5
2999,da.m_Færøerne,33.14809235758896,6
3000,da.m_Game_of_Thrones,28.31802559998529,9
3001,da.m_Gasolin',31.01697277549702,7
3002,da.m_George_Michael,20.508306264020398,3
3003,da.m_Gerda_Wegener,27.19504131989861,6
3004,da.m_Google,24.477900417860607,8
3005,da.m_Gran_Canaria,25.163665454653373,4
3006,da.m_Grundstof,21.469623890758427,9
3007,da.m_Grønland,21.311277214983555,6
3008,da.m_Gulddreng,13.647131696626884,1
3009,da.m_Guðmundur_Guðmundsson,16.101474853572093,7
3010,da.m_Harrison_Ford,25.70609347518109,3
3011,da.m_Harry_Potter,20.91788060284471,6
3012,da.m_Heath_Ledger,30.371271403505308,8
3013,da.m_Hella_Joof,18.293202138909336,7
3014,da.m_Helligtrekongersdag,37.187542253193854,4
3015,da.m_Henrik_8._af_England,20.164328833504182,6
3016,da.m_Holland,22.58913031756143,5
3017,da.m_Huset_på_Christianshavn,15.843738008405234,10
3018,da.m_Håndbold,22.212194152117206,4
3019,da.m_Ian_Somerhalder,17.950226801872933,6
3020,da.m_Indiana_Jones,24.33802504272912,2
3021,da.m_Indien,21.943345306285547,9
3022,da.m_Internet_Movie_Database,18.52953817565413,3
3023,da.m_Islam,18.354727836037377,10
3024,da.m_Island,13.5433746096723,7
3025,da.m_Israel,25.120407755509714,5
3026,da.m_Isslag,23.09070907134129,7
3027,da.m_Jaap_Stam,17.738159331067237,8
3028,da.m_James_Bond,18.739542540195306,8
3029,da.m_Jarl_Friis-Mikkelsen,13.367810908350348,11
3030,da.m_Jason_Statham,30.24230619805943,7
3031,da.m_Jennifer_Aniston,25.36794179901389,5
3032,da.m_Jennifer_Lawrence,21.273289689429213,4
3033,da.m_Jennifer_Lopez,18.492209091284334,2
3034,da.m_Jens_Okking,25.29864806822577,9
3035,da.m_Jesper_Langberg,25.386950654290786,6
3036,da.m_Jesper_Nøddesbo,21.22652479407587,4
3037,da.m_Johann_Friedrich_Struensee,23.52698188111329,8
3038,da.m_Jordens_søjler,16.469951779036254,7
3039,da.m_Jordskælvet_i_Det_Indiske_Ocean_2004,26.80132452991374,7
3040,da.m_Josef_Mengele,23.02979654774289,6
3041,da.m_Julie_(sanger),24.328555766461356,6
3042,da.m_Julius_Cæsar,16.264671675497468,10
3043,da.m_Justin_Bieber,21.889142837088823,4
3044,da.m_Jylland,19.14261236738407,3
3045,da.m_Jægerkorpset,15.936298617045994,8
3046,da.m_Kaskelothval,20.378134439757854,5
3047,da.m_Kasper_Schmeichel,13.190380658564301,8
3048,da.m_Kattegat,20.274741286350515,5
3049,da.m_Kendall_Jenner,19.18437260443789,8
3050,da.m_Kim_Kardashian,14.431888738913276,6
3051,da.m_Kim_Larsen,15.166125623688115,13
3052,da.m_Kina,19.225626228269352,4
3053,da.m_Kinesisk_nytår,14.577332050090856,4
3054,da.m_Kirsten_Walther,16.528150914777587,9
3055,da.m_Kjeld_Petersen,20.208940868090288,6
3056,da.m_Klub_27,19.10138666502616,4
3057,da.m_Koh_Samui,24.432438094596662,10
3058,da.m_Kongerække_(Storbritannien),19.83041353269433,6
3059,da.m_Kourtney_Kardashian,14.238632772156926,11
3060,da.m_Kris_Jenner,15.516070696219675,10
3061,da.m_Kronprins_Frederik,14.10666537868986,8
3062,da.m_Kronprinsesse_Mary,22.46555454347005,10
3063,da.m_Kylie_Jenner,21.70669890373978,7
3064,da.m_L.O.C.,24.111758179070225,4
3065,da.m_La_Bohème,33.51034616338089,8
3066,da.m_Lars_Christiansen_(håndboldspiller),14.649208220067079,2
3067,da.m_Lars_Løkke_Rasmussen,26.711285204922024,12
3068,da.m_Leonardo_DiCaprio,13.319135277533722,7
3069,da.m_Lever,15.976116407882126,9
3070,da.m_Lili_Elbe,28.34597645688353,9
3071,da.m_Line_Knutzon,23.45134881019504,10
3072,da.m_Linse_Kessler,16.88610497564562,9
3073,da.m_Lionel_Messi,15.62056694755213,7
3074,da.m_Liste_over_kommuner_i_Danmark_efter_indbyggertal,25.648292644166197,4
3075,da.m_Livsvarigt_fængsel,19.890945288117347,6
3076,da.m_London,20.370647574882288,4
3077,da.m_Lukas_Forchhammer,15.476384846377073,7
3078,da.m_Lukas_Graham,13.005629288049601,5
3079,da.m_Lærkevej_(tv-serie),13.162453987929053,2
3080,da.m_Løvernes_Konge,14.02751587671668,3
3081,da.m_Madonna_(entertainer),17.73385371974583,3
3082,da.m_Mads_Mensah_Larsen,18.144772820942656,4
3083,da.m_Magnus_Landin_Jacobsen,19.079103763721594,8
3084,da.m_Malta,21.84778354875713,4
3085,da.m_Manchester_United_F.C.,20.787639192327603,10
3086,da.m_Margot_Robbie,20.007873364507294,3
3087,da.m_Mariah_Carey,17.36721462408384,4
3088,da.m_Marilyn_Monroe,14.415871762289205,7
3089,da.m_Matador_(tv-serie),25.320958358562113,3
3090,da.m_Medina_(sanger),22.068458196693893,11
3091,da.m_Mel_Gibson,31.002403166595787,5
3092,da.m_Menneske,30.531080669546785,9
3093,da.m_Mette_Lindberg,13.272445204571662,1
3094,da.m_Michael_Jackson,27.189147362317858,10
3095,da.m_Michael_Laudrup,19.380172591757482,5
3096,da.m_Michelle_Obama,29.86747517712397,10
3097,da.m_Mikkel_Hansen,22.96981121432848,4
3098,da.m_Miley_Cyrus,14.189079736202052,6
3099,da.m_Mormon,15.528333212535582,5
3100,da.m_Morten_Andersen_(amerikansk_fodbold-spiller),16.155760289971006,5
3101,da.m_Morten_Olsen_(håndboldspiller),17.735350939430944,3
3102,da.m_Mount_Everest,21.079004131723877,10
3103,da.m_Månen,28.193855066805238,6
3104,da.m_NATO,20.363351748945718,6
3105,da.m_Natalie_Portman,18.63034702510283,8
3106,da.m_Navngivne_storme_i_Danmark,17.37612520670769,11
3107,da.m_Neymar,19.702033982355694,7
3108,da.m_Niclas_Kirkeløkke,15.930128187931285,18
3109,da.m_Nikita_Klæstrup,28.751963016085053,11
3110,da.m_Niklas_Landin_Jacobsen,20.266276549949648,5
3111,da.m_Nikolaj_Coster-Waldau,18.59442274321915,10
3112,da.m_Nikolaj_Lie_Kaas,17.40958971961636,4
3113,da.m_Nina_Dobrev,23.31111147102835,6
3114,da.m_Noah_Cyrus,25.22237784603227,7
3115,da.m_Nymfomani,20.89316870545721,4
3116,da.m_Olsen-banden,16.907498046310273,5
3117,da.m_Operation_Bøllebank,32.666732096066816,10
3118,da.m_Ove_Sprogøe,17.939545634804613,16
3119,da.m_Panseksualitet,26.02288347366257,11
3120,da.m_Paris,19.58874247004404,9
3121,da.m_Paul_Pogba,18.987819586313886,5
3122,da.m_Paul_Potts,15.762729636203465,7
3123,da.m_Penicillin,13.541319923762085,6
3124,da.m_Pernille_Blume,14.57326390672499,26
3125,da.m_Peter_A.G._Nielsen,13.141258521828098,7
3126,da.m_Peter_Frödin,13.396067512800693,13
3127,da.m_Peter_Lundin,21.344283656859847,5
3128,da.m_Peter_Reichhardt,25.75650532045919,8
3129,da.m_Peter_Schmeichel,13.216080693499356,6
3130,da.m_Ph.d.,25.26551426853737,9
3131,da.m_Pilou_Asbæk,19.11752660420205,8
3132,da.m_Player_(film),30.84615308217901,7
3133,da.m_Pokémon,19.19147973455161,5
3134,da.m_Polen,21.172190917111944,8
3135,da.m_Portræt_af_Adele_Bloch-Bauer_I,23.9671757273804,7
3136,da.m_Portugal,26.28766505310875,5
3137,da.m_Poul_Reichhardt,21.44032998935461,9
3138,da.m_Preben_Kaas,20.712530811527838,8
3139,da.m_Premier_League,26.310414251843337,11
3140,da.m_Pretty_Little_Liars,23.732623234656373,8
3141,da.m_Prins_Christian,26.43646511245578,10
3142,da.m_Prins_Joachim,18.82783748335462,11
3143,"da.m_Prins_Philip,_hertug_af_Edinburgh",22.809315363583398,6
3144,da.m_Protein,25.24190480846887,8
3145,da.m_RMS_Titanic,19.1094212272071,9
3146,da.m_Rasmus_Seebach,17.334970413910813,9
3147,da.m_Rasmus_Tantholdt,16.003121750629187,6
3148,da.m_Rasputin,25.029518756602393,5
3149,da.m_Regnar_Lodbrog,26.430570027959728,4
3150,da.m_Remee,13.294206660313213,1
3151,da.m_René_Toft_Hansen,18.05548660915895,11
3152,da.m_Rihanna,20.116862423070764,6
3153,da.m_Rogue_One:_A_Star_Wars_Story,20.110278360707845,2
3154,da.m_Roland_Møller,14.584424859202533,9
3155,da.m_Ronald_Reagan,15.713748062115565,3
3156,da.m_Ronaldinho,20.518632502832784,5
3157,da.m_Roskildesyge,14.495137833670368,6
3158,da.m_Royal_Arena,29.716727955206427,9
3159,da.m_S-tog,26.219274044933428,9
3160,da.m_SJIT_Happens,16.78039635178446,3
3161,da.m_Samlejestillinger,14.737603205996642,2
3162,da.m_Sanne_Salomonsen,15.742794238986509,10
3163,da.m_Schweiz,18.05707508110486,7
3164,da.m_Scientology,32.19934445640028,7
3165,da.m_Selena_Gomez,23.46330380025964,4
3166,da.m_Seth,15.503759089304571,9
3167,da.m_Sherlock_Holmes,27.15446595589429,8
3168,da.m_Shrek,16.58344087453641,6
3169,da.m_Skandinavien,18.50323046291817,10
3170,da.m_Skuespiller,22.572566710127568,9
3171,da.m_Snapchat,27.3323676625878,5
3172,da.m_Snus,19.395918341395443,11
3173,da.m_Sofie_Gråbøl,20.01418688883064,7
3174,da.m_Sofie_Linde_Lauridsen,15.896668639471939,2
3175,da.m_Solsystemet,24.354913597494626,8
3176,da.m_Sommer_(tv-serie),23.70924448124341,5
3177,da.m_Sovjetunionen,24.170615001213307,5
3178,da.m_Special:Search,29.57200987075652,6
3179,da.m_Speciel:Log_på,18.838935574723447,10
3180,da.m_Speciel:MobileMenu,25.80894900856713,7
3181,da.m_Speciel:MobileOptions,23.63806473593856,3
3182,da.m_Spermacetolie,27.6894417912994,6
3183,da.m_Sri_Lanka,20.256985419783682,9
3184,da.m_Star_Wars:_The_Force_Awakens,21.380366379555067,3
3185,da.m_Stephania_Potalivo,20.772929428113386,7
3186,da.m_Stephen_Hawking,21.707011680705566,11
3187,da.m_Steve_Jobs,24.77116676765128,8
3188,da.m_Storbritannien,26.206277794568482,10
3189,da.m_Storebæltsforbindelsen,23.353575526361986,6
3190,da.m_Super_Bowl,29.987205104180607,16
3191,da.m_Surströmming,27.55181750996129,11
3192,da.m_Sverige,23.39991745848728,8
3193,da.m_Sylvester_Stallone,17.071522870626882,5
3194,da.m_Teenage_Mutant_Ninja_Turtles,23.95548275635098,4
3195,da.m_Tenerife,33.70507210028943,8
3196,da.m_The_Asteroids_Galaxy_Tour,13.717808871901825,1
3197,da.m_The_Beatles,17.11509502947934,3
3198,da.m_The_Vampire_Diaries,21.44882024507353,6
3199,da.m_The_Wolf_of_Wall_Street_(film_fra_2013),16.391955033375265,3
3200,da.m_Thomas_Blachman,13.091778076651664,1
3201,da.m_Tiger,17.51921844392574,7
3202,da.m_Tom_Cruise,20.88666529511744,6
3203,da.m_Travis_Fimmel,29.23653041821745,8
3204,da.m_Trine_Dyrholm,13.573111015096341,23
3205,da.m_Tupac_Shakur,25.35772463010982,8
3206,da.m_Tyskland,22.000325456383013,7
3207,da.m_Ulf_Pilgaard,13.607930017179056,10
3208,da.m_VM_i_håndbold_(mænd),17.144835465756334,4
3209,da.m_VM_i_håndbold_2017_(mænd),22.61870272020851,4
3210,da.m_Valentinsdag,29.037771846639014,10
3211,da.m_Vejrekstremer_i_Danmark,17.907267300966502,5
3212,da.m_Verdens_befolkning,20.116416607068924,5
3213,da.m_Verdens_hovedstæder,23.9531373940538,2
3214,da.m_Verdens_landes_BNP_pr._indbygger,22.913269129908482,6
3215,da.m_Verdens_syv_underværker,21.732277417589216,6
3216,da.m_Verdensdel,20.49292761002341,5
3217,da.m_Vietnam,21.128661750738747,7
3218,da.m_Vietnamkrigen,15.362993412397834,3
3219,da.m_Viggo_Mortensen,24.03342394952989,6
3220,da.m_Vikinger,25.612712258461546,5
3221,da.m_Vikings_(tv-serie),29.791562145096712,5
3222,da.m_Vladimir_Putin,21.65465801957929,4
3223,da.m_Wayne_Rooney,16.463722027891418,13
3224,da.m_Will_Smith,22.971564409411894,6
3225,da.m_Winston_Churchill,24.68861271746488,6
3226,da.m_X_Factor_(Danmark),13.441332476155615,1
3227,da.m_X_Factor_2016_(Danmark),14.29045538630537,1
3228,da.m_X_Factor_2017_(Danmark),13.398416329744105,1
3229,da.m_YouTube,20.44478350838454,10
3230,da.m_Zlatan_Ibrahimović,21.03430205168754,5
3231,da.m_Årgang_0,16.598597153223537,5
3232,da.m_Østrig,35.01103013828476,6
3233,da.q_Forside,20.357960771598,5
3234,da.q_Speciel:Log_på,16.431179902955147,4
3235,da.q_Speciel:Opret_konto,14.712593745920927,5
3236,da.s_Forside,13.100292570052199,8
3237,da.s_Speciel:Log_på,23.070159675954752,4
3238,da.s_Speciel:Opret_konto,28.072705217493553,5
3239,de_(1)_Ceres,23.586363748440327,5
3240,de_(136199)_Eris,20.345032726940687,9
3241,de_(16)_Psyche,27.174472538167286,6
3242,de_(4)_Vesta,22.199211452996828,7
3243,de_(500)_Days_of_Summer,17.518823220544192,6
3244,de_(90377)_Sedna,28.63012943254056,8
3245,de_(99942)_Apophis,19.347818077330675,8
3246,de_(T)Raumschiff_Surprise_–_Periode_1,17.332168531729987,7
3247,de_.22_Hornet,14.509404682864758,7
3248,de_.30_Carbine,28.16996187082164,7
3249,de_.357_SIG,18.87049594300309,6
3250,de_.44_Magnum,21.393995437619594,6
3251,de_.454_Casull,18.885081786019022,11
3252,de_.950_JDJ,19.330711126296197,6
3253,de_.NET,24.725807954109502,9
3254,"de_1,2-Propandiol",22.18050827991529,9
3255,de_1-Propanol,25.041341445662606,12
3256,de_1-Wire,30.81873410135395,10
3257,de_1._FC_Köln,22.427531599831205,5
3258,de_1._FC_Lokomotive_Leipzig,19.51037366680254,9
3259,de_1._FC_Nürnberg,14.920597944208513,5
3260,de_1._FC_Union_Berlin,23.51139265360594,6
3261,de_1._FSV_Mainz_05,18.565554798476807,12
3262,de_1._Garde-Regiment_zu_Fuß,24.43933887791421,9
3263,de_1._Januar,18.161036669386803,10
3264,de_1._Mai,21.969065976350986,9
3265,de_1._Panzerdivision_(Bundeswehr),26.053170861747518,6
3266,de_1/f-Rauschen,23.21997284356641,7
3267,de_10-Tage-Krieg,22.49244223790481,10
3268,de_10._Januar,21.15268642710109,5
3269,de_10._Panzerdivision_(Bundeswehr),20.79606288849687,7
3270,de_100-Meter-Lauf,22.97976260130736,10
3271,"de_1000_Wege,_ins_Gras_zu_beißen",18.43299311963006,7
3272,de_100_Code,14.545914554474242,6
3273,de_101_Dalmatiner_(1996),16.608117458504328,2
3274,de_10cc,22.640238857205052,5
3275,de_11._Januar,15.817798513687734,10
3276,de_12._SS-Panzer-Division_„Hitlerjugend“,15.50360921306686,7
3277,de_12_Monkeys_(Fernsehserie),18.799216758997254,7
3278,de_12_Years_a_Slave,21.26603878701383,6
3279,de_13._Januar,17.600688500553762,5
3280,de_13._Waffen-Gebirgs-Division_der_SS_„Handschar“_(kroatische_Nr._1),24.045052102644874,9
3281,de_13_(Film),28.486313267783128,10
3282,"de_14,5_×_114_mm",25.206657078406806,5
3283,de_14-Punkte-Programm,20.431450696846326,8
3284,de_14._Januar,21.859169647251893,7
3285,de_1492_–_Die_Eroberung_des_Paradieses,21.023354051452845,5
3286,de_15._Januar,30.536497028575482,6
3287,de_16._Jahrhundert,25.13880610436689,8
3288,de_16._Januar,18.548367447791787,6
3289,de_16_Uhr_50_ab_Paddington_(Film),16.31734774255434,6
3290,de_17._Januar,13.679410140034141,9
3291,de_18._Jahrhundert,25.848454838915462,9
3292,de_18._Landtagswahl_in_Bayern,21.10002561298655,8
3293,de_1848,29.483515220697626,6
3294,de_19._Jahrhundert,19.760368217585945,6
3295,de_1912,20.641421638219246,8
3296,de_1914,24.243119017593926,6
3297,de_1917,23.596316240806214,5
3298,de_1933,25.637104752836752,5
3299,de_1934,24.47787810588857,10
3300,de_1937,23.733124484305677,9
3301,de_1938,27.115154528010443,6
3302,de_1939,24.17572423826563,7
3303,de_1941,20.973044612048003,8
3304,de_1941_–_Wo_bitte_geht’s_nach_Hollywood,18.32282758868629,5
3305,de_1942,50.757691052448386,8
3306,de_1945,15.081639656322649,7
3307,de_1946,22.60061964945505,6
3308,de_1948,21.86239062093562,3
3309,de_1950er,20.765057806073038,10
3310,de_1954,22.04164660970983,11
3311,de_1960er,20.226005853566328,6
3312,de_1966,25.945943543300142,11
3313,de_1969,15.515865483121324,5
3314,de_1970,23.25519978952752,5
3315,de_1972,20.608520348872787,10
3316,de_1974,19.047625766906133,6
3317,de_1976,25.555852691228914,10
3318,de_1977,18.66056518253707,5
3319,de_1979,23.68502576008557,4
3320,de_1980,28.054058854980912,10
3321,de_1983,21.279122026718127,10
3322,de_1985,22.440943711676763,8
3323,de_1986,18.584467298514348,7
3324,de_1987,14.082361532206106,10
3325,de_1988,17.657481435773008,8
3326,de_1990er,24.667910188253703,7
3327,de_1991,23.167352910487022,10
3328,de_1992,22.227514076908168,6
3329,de_1996,23.231914172928033,6
3330,de_1997,25.217040096803625,6
3331,de_1999,20.70082378446268,5
3332,de_1_Live,19.0433308718547,7
3333,de_1_Night_in_Paris,23.771501391360715,9
3334,de_1st_Special_Forces_Operational_Detachment-Delta_(Airborne),19.165817733870632,4
3335,de_2-Propanol,21.29051198029101,7
3336,de_2._Buch_Mose,15.021858045077446,2
3337,de_2._Fußball-Bundesliga_2016/17,20.04470416370664,6
3338,de_2._Januar,29.383012994497236,11
3339,de_20._Januar,14.688649127277055,6
3340,de_2000,27.825676235597072,6
3341,de_2001,20.91158972931672,7
3342,de_2002,20.48902746779191,8
3343,de_2005,23.56303020996863,10
3344,de_2006,23.511133113365048,7
3345,de_2007,26.720321292045952,7
3346,de_2008,22.738140866829976,10
3347,de_2009,20.307280479176182,9
3348,"de_2010:_Das_Jahr,_in_dem_wir_Kontakt_aufnehmen",17.918304755071578,4
